Timestamp,CH1,behavior
140248.668,0.285,abdomen lick
140315.33,0.827,abdomen lick
140381.987,0.89,abdomen lick
140448.646,0.846,abdomen lick
140515.302,1.031,abdomen lick
140581.959,0.763,abdomen lick
140648.615,0.952,abdomen lick
140715.275,0.96,abdomen lick
140781.932,0.912,abdomen lick
140848.589,0.615,abdomen lick
140915.248,0.337,abdomen lick
140981.901,0.205,abdomen lick
141048.561,0.036,abdomen lick
141115.219,-0.254,hind lick
141181.876,-0.534,hind lick
141248.535,-0.81,hind lick
141315.19,-1.236,hind lick
141381.845,-1.584,hind lick
141448.504,-1.689,hind lick
141515.166,-1.772,hind lick
141581.824,-1.581,hind lick
141648.476,-1.587,hind lick
141715.134,-1.545,hind lick
141781.793,-1.365,hind lick
141848.449,-1.342,hind lick
141915.109,-1.187,hind lick
141981.762,-1.484,hind lick
142048.424,-1.396,hind lick
142115.081,-1.452,hind lick
142181.74,-1.315,hind lick
142248.396,-1.231,hind lick
142315.051,-1.199,hind lick
142381.71,-1.11,hind lick
142448.37,-1.069,hind lick
142515.025,-0.999,hind lick
142581.685,-1.018,hind lick
142648.343,-1.026,hind lick
142715,-1.142,hind lick
142781.655,-1.286,hind lick
142848.309,-1.137,hind lick
142914.97,-1.212,hind lick
142981.63,-1.01,abdomen lick
143048.284,-0.873,abdomen lick
143114.941,-0.801,abdomen lick
143181.599,-0.842,abdomen lick
143248.254,-0.601,abdomen lick
143314.917,-0.39,abdomen lick
143381.57,-0.292,abdomen lick
143448.232,-0.087,abdomen lick
143514.884,0.014,abdomen lick
143581.543,0.08,abdomen lick
143648.205,0.148,abdomen lick
143714.856,0.229,abdomen lick
143781.519,0.25,abdomen lick
143848.174,0.359,abdomen lick
143914.831,0.354,abdomen lick
143981.492,0.305,abdomen lick
144048.147,0.29,abdomen lick
144114.804,0.238,abdomen lick
144181.468,0.375,abdomen lick
144248.121,0.184,abdomen lick
144314.783,0.082,abdomen lick
144381.438,-0.028,abdomen lick
144448.099,-0.144,abdomen lick
144514.754,-0.274,abdomen lick
144581.416,-0.166,abdomen lick
144648.075,-0.23,abdomen lick
144714.731,-0.1,abdomen lick
144781.388,-0.194,abdomen lick
144848.047,-0.19,abdomen lick
144914.708,-0.075,abdomen lick
144981.367,-0.072,abdomen lick
145048.023,0.054,abdomen lick
145114.681,0.156,abdomen lick
145181.338,0.205,abdomen lick
145247.999,0.371,abdomen lick
145314.655,0.551,abdomen lick
145381.315,0.654,idle
145447.975,0.708,idle
145514.632,0.989,idle
145581.289,0.937,idle
145647.951,1.292,idle
145714.604,1.264,idle
145781.267,1.564,idle
145847.921,1.507,idle
145914.58,1.342,idle
145981.24,1.336,idle
146047.896,1.316,idle
146114.557,1.222,idle
146181.215,1.184,idle
146247.872,1.05,idle
146314.529,1.016,idle
146381.193,1.013,idle
146447.85,1.043,idle
146514.505,0.941,idle
146581.163,0.903,idle
146647.826,0.529,idle
146714.483,0.601,idle
146781.141,0.463,idle
146847.801,0.521,idle
146914.458,0.672,idle
146981.117,0.825,idle
147047.772,0.771,idle
147114.433,1.084,idle
147181.09,1.119,idle
147247.75,1.244,idle
147314.408,1.01,idle
147381.063,1.007,abdomen lick
147447.726,1.079,abdomen lick
147514.381,1.092,abdomen lick
147581.04,1.064,abdomen lick
147647.698,1.222,abdomen lick
147714.361,1.256,abdomen lick
147781.014,1.244,abdomen lick
147847.672,1.208,abdomen lick
147914.332,1.269,abdomen lick
147980.991,1.346,abdomen lick
148047.648,1.418,abdomen lick
148114.306,1.294,abdomen lick
148180.967,1.193,abdomen lick
148247.621,1.086,abdomen lick
148314.283,1.245,abdomen lick
148380.94,1.221,abdomen lick
148447.598,1.202,abdomen lick
148514.255,1.023,abdomen lick
148580.917,1.026,abdomen lick
148647.574,0.917,abdomen lick
148714.232,0.719,abdomen lick
148780.89,0.59,abdomen lick
148847.547,0.661,abdomen lick
148914.209,0.6,abdomen lick
148980.865,0.469,abdomen lick
149047.527,0.46,abdomen lick
149114.184,0.495,abdomen lick
149180.84,0.601,abdomen lick
149247.496,0.632,abdomen lick
149314.156,0.676,abdomen lick
149380.816,0.608,abdomen lick
149447.474,0.531,abdomen lick
149514.133,0.535,abdomen lick
149580.792,0.759,abdomen lick
149647.447,0.826,abdomen lick
149714.107,0.877,abdomen lick
149780.769,0.876,abdomen lick
149847.428,0.679,abdomen lick
149914.083,0.563,abdomen lick
149980.743,0.547,abdomen lick
150047.397,0.384,abdomen lick
150114.055,0.229,abdomen lick
150180.716,0.081,abdomen lick
150247.378,0.048,abdomen lick
150314.031,-0.147,abdomen lick
150380.69,0.099,abdomen lick
150447.346,0.197,abdomen lick
150514.009,0.287,abdomen lick
150580.665,0.125,abdomen lick
150647.324,0.156,abdomen lick
150713.986,0.107,abdomen lick
150780.641,0.092,abdomen lick
150847.298,0.147,abdomen lick
150913.956,0.296,abdomen lick
150980.617,0.251,abdomen lick
151047.276,0.274,abdomen lick
151113.931,0.323,abdomen lick
151180.59,0.552,abdomen lick
151247.25,0.494,abdomen lick
151313.906,0.659,abdomen lick
151380.564,0.552,abdomen lick
151447.228,0.441,abdomen lick
151513.882,0.556,abdomen lick
151580.544,0.602,abdomen lick
151647.198,0.535,abdomen lick
151713.859,0.55,abdomen lick
151780.518,0.613,abdomen lick
151847.173,0.681,abdomen lick
151913.834,0.617,abdomen lick
151980.489,0.726,abdomen lick
152047.148,0.814,abdomen lick
152113.811,0.83,abdomen lick
152180.467,0.794,abdomen lick
152247.125,0.779,abdomen lick
152313.78,0.696,abdomen lick
152380.439,0.532,abdomen lick
152447.096,0.614,abdomen lick
152513.754,0.681,abdomen lick
152580.417,0.627,abdomen lick
152647.074,0.622,abdomen lick
152713.732,0.61,abdomen lick
152780.386,0.503,walking
152847.046,0.504,walking
152913.705,0.514,walking
152980.363,0.389,walking
153047.023,0.387,walking
153113.682,0.411,walking
153180.334,0.229,walking
153246.998,0.313,walking
153313.656,0.384,walking
153380.309,0.506,walking
153446.969,0.295,walking
153513.625,-0.038,walking
153580.286,-0.129,walking
153646.945,-0.167,walking
153713.606,-0.111,walking
153780.261,0.107,walking
153846.917,0.203,walking
153913.577,0.133,walking
153980.232,0.169,walking
154046.895,0.23,walking
154113.549,0.165,walking
154180.21,0.329,walking
154246.869,0.28,walking
154313.527,0.219,walking
154380.186,0.271,walking
154446.84,0.384,walking
154513.498,0.477,walking
154580.155,0.587,walking
154646.813,0.605,walking
154713.475,0.672,walking
154780.129,0.589,walking
154846.792,0.365,walking
154913.45,0.487,walking
154980.108,0.448,walking
155046.766,0.526,walking
155113.42,0.601,walking
155180.079,0.512,walking
155246.738,0.572,walking
155313.4,0.608,idle
155380.053,0.389,idle
155446.712,0.383,idle
155513.368,0.654,idle
155580.028,0.617,idle
155646.686,0.841,idle
155713.347,1.031,idle
155780.003,1.041,idle
155846.66,0.988,idle
155913.32,0.923,idle
155979.975,0.992,idle
156046.636,0.594,idle
156113.294,0.493,idle
156179.953,0.3,idle
156246.607,0.092,idle
156313.271,-0.009,idle
156379.928,0.145,idle
156446.581,0.229,idle
156513.242,0.034,idle
156579.904,0.049,idle
156646.561,-0.124,idle
156713.22,-0.392,idle
156779.876,-0.571,idle
156846.536,-0.483,idle
156913.193,-0.459,idle
156979.85,-0.491,supported rearing
157046.51,-0.235,supported rearing
157113.168,0.061,supported rearing
157179.823,0.271,supported rearing
157246.482,0.49,supported rearing
157313.138,0.785,supported rearing
157379.795,0.973,supported rearing
157446.454,1.073,supported rearing
157513.115,1.172,supported rearing
157579.775,1.304,supported rearing
157646.428,1.333,supported rearing
157713.09,1.493,supported rearing
157779.748,1.902,supported rearing
157846.407,2.022,supported rearing
157913.063,2.215,supported rearing
157979.724,2.233,supported rearing
158046.381,2.315,supported rearing
158113.038,2.297,supported rearing
158179.697,2.302,supported rearing
158246.354,2.286,supported rearing
158313.008,2.311,supported rearing
158379.667,2.195,supported rearing
158446.329,2.26,supported rearing
158512.987,2.239,idle
158579.646,2.169,idle
158646.305,2.268,idle
158712.959,2.356,idle
158779.617,2.236,idle
158846.278,2.291,idle
158912.935,2.095,idle
158979.595,2.271,idle
159046.252,2.11,idle
159112.907,1.858,idle
159179.567,1.727,idle
159246.222,1.625,idle
159312.88,1.31,idle
159379.543,1.151,idle
159446.2,0.902,idle
159512.857,0.836,idle
159579.515,0.887,idle
159646.172,0.904,idle
159712.829,0.705,idle
159779.491,0.639,idle
159846.15,0.514,idle
159912.804,0.799,idle
159979.466,0.676,idle
160046.123,0.813,idle
160112.782,0.868,idle
160179.437,1.025,idle
160246.095,1.062,idle
160312.751,1.277,idle
160379.409,1.61,idle
160446.065,1.77,idle
160512.728,1.737,idle
160579.387,1.672,idle
160646.044,1.642,idle
160712.703,1.839,idle
160779.354,1.786,idle
160846.017,1.937,idle
160912.67,1.868,idle
160979.329,1.787,idle
161045.989,1.694,idle
161112.648,1.776,idle
161179.302,1.86,idle
161245.959,1.957,idle
161312.618,1.825,idle
161379.275,1.676,idle
161445.932,1.49,idle
161512.596,1.501,walking
161579.248,1.495,walking
161645.905,1.452,walking
161712.567,1.515,walking
161779.225,1.498,walking
161845.884,1.492,walking
161912.542,1.313,walking
161979.2,1.544,walking
162045.856,1.648,walking
162112.509,1.686,walking
162179.168,1.693,walking
162245.828,1.756,walking
162312.484,1.647,walking
162379.144,1.673,idle
162445.804,1.83,idle
162512.456,1.87,idle
162579.115,1.856,idle
162645.776,2.029,idle
162712.435,2.005,idle
162779.093,2.02,idle
162845.751,1.921,idle
162912.407,2.057,idle
162979.062,2.013,idle
163045.719,2.037,idle
163112.381,1.954,idle
163179.035,1.963,idle
163245.698,1.821,idle
163312.355,1.896,idle
163379.01,1.899,idle
163445.668,2.045,walking
163512.327,2.165,walking
163578.983,2.399,walking
163645.64,2.388,walking
163712.301,2.415,walking
163778.958,2.472,walking
163845.618,2.626,walking
163912.27,2.766,walking
163978.932,2.692,walking
164045.589,2.687,walking
164112.244,2.768,walking
164178.904,2.774,walking
164245.558,2.926,walking
164312.217,2.927,walking
164378.876,2.829,walking
164445.533,2.675,walking
164512.19,2.617,walking
164578.854,2.425,walking
164645.505,2.075,walking
164712.168,1.818,walking
164778.822,1.692,walking
164845.479,1.446,walking
164912.139,1.078,walking
164978.795,1.07,walking
165045.456,0.977,walking
165112.111,0.681,walking
165178.768,0.421,walking
165245.43,0.345,walking
165312.085,0.211,walking
165378.746,0.052,walking
165445.4,-0.037,walking
165512.061,-0.472,walking
165578.718,-0.589,walking
165645.378,-0.483,walking
165712.033,-0.57,walking
165778.692,-0.521,walking
165845.35,-0.429,walking
165912.004,-0.534,walking
165978.664,-0.74,walking
166045.324,-0.924,walking
166111.979,-0.892,walking
166178.639,-0.933,walking
166245.294,-0.889,walking
166311.949,-0.743,walking
166378.613,-0.617,walking
166445.267,-0.382,walking
166511.928,-0.014,walking
166578.585,0.213,walking
166645.239,0.09,walking
166711.896,0.128,walking
166778.553,0.16,walking
166845.212,0.258,walking
166911.875,0.65,walking
166978.531,0.935,walking
167045.186,1.221,walking
167111.843,1.525,walking
167178.505,1.857,walking
167245.159,1.837,walking
167311.818,1.986,walking
167378.474,2.138,walking
167445.137,1.775,walking
167511.793,1.646,walking
167578.452,1.401,walking
167645.107,1.549,walking
167711.763,1.598,walking
167778.421,1.501,walking
167845.083,1.354,walking
167911.741,1.157,walking
167978.396,0.85,walking
168045.054,0.485,walking
168111.714,0.267,walking
168178.369,0.238,walking
168245.03,0.218,walking
168311.691,-0.123,walking
168378.346,-0.355,walking
168445.007,-0.156,walking
168511.666,-0.096,walking
168578.322,-0.017,walking
168644.982,0.068,walking
168711.639,-0.017,walking
168778.297,0.029,walking
168844.953,0.088,walking
168911.614,0.132,walking
168978.269,0.018,walking
169044.931,0.25,walking
169111.588,0.253,walking
169178.246,0.019,walking
169244.902,0.012,walking
169311.562,0.29,walking
169378.222,0.322,walking
169444.879,0.142,walking
169511.541,0.202,walking
169578.194,0.164,walking
169644.855,-0.122,walking
169711.512,-0.194,walking
169778.171,-0.423,walking
169844.832,-0.544,walking
169911.486,-0.549,walking
169978.15,-0.247,walking
170044.808,0.065,walking
170111.465,0.335,walking
170178.126,0.794,walking
170244.782,0.962,walking
170311.44,1.06,walking
170378.1,1.263,walking
170444.758,1.321,walking
170511.414,1.291,walking
170578.07,1.399,walking
170644.728,1.576,walking
170711.387,1.753,walking
170778.047,2.062,walking
170844.704,2.091,walking
170911.364,1.934,walking
170978.019,1.87,walking
171044.679,1.316,walking
171111.343,1.065,walking
171178.001,0.811,walking
171244.654,0.5,walking
171311.315,0.222,walking
171377.974,0.031,walking
171444.634,-0.109,walking
171511.291,-0.211,walking
171577.946,-0.377,walking
171644.608,-0.438,walking
171711.264,-0.528,walking
171777.926,-0.535,walking
171844.578,-0.434,walking
171911.238,-0.438,walking
171977.9,-0.296,walking
172044.556,-0.02,walking
172111.214,-0.066,walking
172177.874,-0.169,walking
172244.534,-0.009,walking
172311.188,0.034,walking
172377.85,0.08,walking
172444.504,0.446,walking
172511.162,0.769,walking
172577.827,0.982,walking
172644.479,1.006,walking
172711.141,0.905,walking
172777.796,0.89,walking
172844.458,0.849,walking
172911.116,0.876,walking
172977.773,0.806,fore lick
173044.429,0.648,fore lick
173111.091,0.562,fore lick
173177.751,0.354,fore lick
173244.41,0.172,fore lick
173311.065,0.17,fore lick
173377.726,0.012,fore lick
173444.38,-0.359,fore lick
173511.038,-0.724,fore lick
173577.701,-0.971,fore lick
173644.359,-0.979,fore lick
173711.016,-0.983,fore lick
173777.676,-1.057,fore lick
173844.331,-1.179,fore lick
173910.991,-1.247,fore lick
173977.65,-1.554,fore lick
174044.311,-1.558,fore lick
174110.969,-1.623,fore lick
174177.627,-1.417,fore lick
174244.282,-1.398,fore lick
174310.94,-1.401,abdomen lick
174377.601,-1.281,abdomen lick
174444.261,-0.941,abdomen lick
174510.915,-0.902,abdomen lick
174577.572,-0.758,abdomen lick
174644.231,-0.541,abdomen lick
174710.893,-0.203,abdomen lick
174777.549,-0.109,abdomen lick
174844.212,0.171,abdomen lick
174910.864,0.353,abdomen lick
174977.527,0.787,abdomen lick
175044.181,1.013,abdomen lick
175110.845,1.257,abdomen lick
175177.499,1.131,abdomen lick
175244.156,1.211,abdomen lick
175310.815,1.199,abdomen lick
175377.479,1.132,abdomen lick
175444.133,0.966,abdomen lick
175510.789,1.084,abdomen lick
175577.451,1.017,abdomen lick
175644.107,0.655,abdomen lick
175710.768,0.348,hind lick
175777.427,0.261,hind lick
175844.086,-0.008,hind lick
175910.741,-0.131,hind lick
175977.402,-0.453,hind lick
176044.058,-0.672,hind lick
176110.721,-0.815,hind lick
176177.378,-0.91,hind lick
176244.031,-0.973,hind lick
176310.692,-1.054,hind lick
176377.352,-0.94,hind lick
176444.006,-0.949,hind lick
176510.668,-1.099,hind lick
176577.325,-1.03,hind lick
176643.982,-0.973,hind lick
176710.644,-0.844,hind lick
176777.297,-0.832,hind lick
176843.956,-0.735,hind lick
176910.618,-0.595,hind lick
176977.272,-0.511,hind lick
177043.937,-0.352,hind lick
177110.595,-0.3,abdomen lick
177177.249,-0.111,abdomen lick
177243.906,-0.162,abdomen lick
177310.569,-0.044,abdomen lick
177377.228,-0.149,abdomen lick
177443.885,-0.169,abdomen lick
177510.539,-0.111,abdomen lick
177577.199,-0.25,abdomen lick
177643.856,-0.285,abdomen lick
177710.516,-0.33,abdomen lick
177777.174,-0.391,abdomen lick
177843.838,-0.606,abdomen lick
177910.496,-0.593,abdomen lick
177977.151,-0.607,abdomen lick
178043.808,-0.723,abdomen lick
178110.468,-0.776,abdomen lick
178177.128,-0.82,abdomen lick
178243.787,-0.851,abdomen lick
178310.441,-0.806,abdomen lick
178377.102,-0.847,abdomen lick
178443.761,-0.713,abdomen lick
178510.419,-0.506,abdomen lick
178577.075,-0.344,abdomen lick
178643.737,-0.263,abdomen lick
178710.39,-0.09,walking
178777.051,0.085,walking
178843.709,0.297,walking
178910.366,0.252,walking
178977.027,0.095,walking
179043.681,0.21,walking
179110.341,0.321,walking
179177.004,0.315,walking
179243.659,0.591,walking
179310.317,0.676,walking
179376.977,0.809,walking
179443.633,0.751,walking
179510.293,0.493,walking
179576.955,0.492,walking
179643.608,0.524,walking
179710.268,0.264,walking
179776.925,0.095,walking
179843.584,0.087,walking
179910.246,0.004,walking
179976.905,0.138,walking
180043.56,-0.064,walking
180110.215,-0.164,walking
180176.878,-0.257,walking
180243.534,-0.574,walking
180310.197,-0.815,walking
180376.849,-0.897,walking
180443.513,-1.079,walking
180510.171,-0.956,walking
180576.83,-1.176,walking
180643.486,-1.177,walking
180710.143,-1.125,walking
180776.805,-1.077,walking
180843.457,-1.169,walking
180910.117,-1.187,walking
180976.774,-1.151,walking
181043.438,-1.003,walking
181110.091,-0.916,walking
181176.755,-0.925,walking
181243.408,-0.813,walking
181310.07,-0.745,walking
181376.727,-0.838,hind lick
181443.384,-0.846,hind lick
181510.041,-0.892,hind lick
181576.706,-0.85,hind lick
181643.363,-0.797,hind lick
181710.021,-0.816,hind lick
181776.676,-0.943,hind lick
181843.336,-0.9,hind lick
181909.995,-0.932,hind lick
181976.651,-0.725,hind lick
182043.314,-0.749,hind lick
182109.972,-0.729,hind lick
182176.625,-0.573,hind lick
182243.283,-0.571,hind lick
182309.928,-0.654,hind lick
182376.6,-0.531,hind lick
182443.258,-0.396,hind lick
182509.922,-0.444,hind lick
182576.574,-0.585,hind lick
182643.233,-0.732,hind lick
182709.892,-0.538,hind lick
182776.553,-0.472,walking
182843.212,-0.503,walking
182909.872,-0.576,walking
182976.529,-0.94,walking
183043.184,-0.891,walking
183109.847,-0.917,walking
183176.506,-1.12,walking
183243.16,-1.072,walking
183309.82,-1.01,walking
183376.478,-1.117,walking
183443.135,-1.251,walking
183509.798,-1.172,walking
183576.455,-1.041,walking
183643.111,-1.013,walking
183709.767,-1.08,walking
183776.43,-1.123,walking
183843.086,-1.014,walking
183909.747,-0.909,walking
183976.406,-0.756,walking
184043.063,-0.987,walking
184109.716,-1.106,walking
184176.375,-1.113,walking
184243.033,-1.125,walking
184309.689,-1.22,walking
184376.349,-1.153,walking
184443.004,-0.934,walking
184509.661,-1.097,walking
184576.32,-1.046,walking
184642.976,-1.068,walking
184709.633,-1.07,idle
184776.287,-1.19,idle
184842.948,-1.396,idle
184909.6,-1.426,idle
184976.261,-1.431,idle
185042.914,-1.388,idle
185109.577,-1.42,idle
185176.23,-1.466,idle
185242.891,-1.643,idle
185309.548,-1.566,idle
185376.204,-1.568,idle
185442.861,-1.627,idle
185509.515,-1.408,idle
185576.174,-1.179,idle
185642.831,-1.314,idle
185709.491,-1.391,idle
185776.145,-1.439,idle
185842.803,-1.227,idle
185909.458,-1.355,idle
185976.117,-1.493,idle
186042.775,-1.405,idle
186109.435,-1.372,idle
186176.087,-1.246,idle
186242.747,-1.301,idle
186309.403,-1.231,idle
186376.061,-1.238,idle
186442.72,-1.284,idle
186509.375,-1.413,idle
186576.029,-1.689,idle
186642.691,-1.706,idle
186709.349,-1.841,idle
186776,-1.714,idle
186842.661,-1.817,idle
186909.317,-1.676,idle
186975.977,-1.617,idle
187042.632,-1.497,idle
187109.288,-1.518,idle
187175.949,-1.409,idle
187242.604,-1.342,idle
187309.261,-1.5,idle
187375.917,-1.461,idle
187442.571,-1.501,idle
187509.228,-1.643,idle
187575.89,-1.722,idle
187642.548,-1.541,idle
187709.2,-1.262,idle
187775.863,-1.027,hind lick
187842.517,-0.863,hind lick
187909.174,-0.628,hind lick
187975.828,-0.543,hind lick
188042.489,-0.534,hind lick
188109.145,-0.464,hind lick
188175.8,-0.444,hind lick
188242.459,-0.415,hind lick
188309.116,-0.389,hind lick
188375.777,-0.41,hind lick
188442.432,-0.345,hind lick
188509.087,-0.016,hind lick
188575.746,0.307,hind lick
188642.404,0.404,hind lick
188709.061,0.486,hind lick
188775.716,0.339,hind lick
188842.375,0.206,hind lick
188909.031,0.111,hind lick
188975.685,0.175,hind lick
189042.343,0.127,hind lick
189109,-0.031,hind lick
189175.66,-0.18,hind lick
189242.318,-0.015,hind lick
189308.971,0.065,hind lick
189375.632,0.013,hind lick
189442.289,-0.029,hind lick
189508.948,0.013,hind lick
189575.605,-0.289,hind lick
189642.256,-0.108,hind lick
189708.913,-0.272,hind lick
189775.573,-0.279,hind lick
189842.232,-0.352,hind lick
189908.887,-0.305,hind lick
189975.545,-0.54,hind lick
190042.201,-0.682,hind lick
190108.856,-0.536,hind lick
190175.518,-0.443,hind lick
190242.174,-0.441,hind lick
190308.83,-0.533,hind lick
190375.489,-0.494,hind lick
190442.147,-0.567,hind lick
190508.799,-0.818,hind lick
190575.456,-0.734,hind lick
190642.114,-0.911,hind lick
190708.774,-1.099,hind lick
190775.429,-0.914,hind lick
190842.088,-0.823,hind lick
190908.747,-0.928,hind lick
190975.399,-0.807,hind lick
191042.057,-0.895,hind lick
191108.716,-0.834,hind lick
191175.374,-0.788,hind lick
191242.027,-0.816,hind lick
191308.686,-0.645,hind lick
191375.346,-0.607,hind lick
191442.003,-0.572,hind lick
191508.658,-0.448,hind lick
191575.318,-0.42,hind lick
191641.974,-0.586,hind lick
191708.63,-0.5,hind lick
191775.283,-0.586,hind lick
191841.945,-0.797,hind lick
191908.599,-0.849,hind lick
191975.259,-0.726,hind lick
192041.914,-0.62,hind lick
192108.573,-0.532,hind lick
192175.232,-0.384,hind lick
192241.887,-0.457,hind lick
192308.551,-0.534,hind lick
192375.207,-0.519,hind lick
192441.867,-0.427,hind lick
192508.522,-0.523,hind lick
192575.18,-0.578,hind lick
192641.835,-0.436,hind lick
192708.498,-0.398,hind lick
192775.155,-0.471,hind lick
192841.815,-0.336,hind lick
192908.472,-0.331,hind lick
192975.128,-0.295,hind lick
193041.787,-0.122,hind lick
193108.446,-0.184,hind lick
193175.105,-0.529,hind lick
193241.763,-0.557,hind lick
193308.415,-0.469,hind lick
193375.078,-0.446,hind lick
193441.731,-0.632,hind lick
193508.393,-0.7,hind lick
193575.047,-0.748,hind lick
193641.704,-0.873,hind lick
193708.369,-1.017,hind lick
193775.02,-0.971,hind lick
193841.68,-0.842,hind lick
193908.341,-1.041,hind lick
193974.995,-1.016,hind lick
194041.653,-1.247,hind lick
194108.316,-1.186,hind lick
194174.974,-1.181,hind lick
194241.627,-1.108,hind lick
194308.288,-1.075,hind lick
194374.945,-1.199,hind lick
194441.601,-1.015,hind lick
194508.262,-0.725,hind lick
194574.917,-0.145,hind lick
194641.577,-0.107,hind lick
194708.234,0.282,hind lick
194774.893,0.406,hind lick
194841.551,0.404,hind lick
194908.207,0.614,hind lick
194974.866,0.619,hind lick
195041.528,0.64,hind lick
195108.185,0.905,hind lick
195174.839,1.304,hind lick
195241.498,1.687,hind lick
195308.159,1.783,hind lick
195374.814,2.059,hind lick
195441.476,2.246,hind lick
195508.129,2.21,hind lick
195574.788,1.868,hind lick
195641.444,1.78,hind lick
195708.107,1.555,hind lick
195774.764,1.369,hind lick
195841.421,1.143,hind lick
195908.079,1.004,hind lick
195974.738,0.687,hind lick
196041.394,0.76,hind lick
196108.051,0.329,hind lick
196174.711,-0.308,hind lick
196241.37,-0.861,hind lick
196308.025,-0.954,hind lick
196374.685,-1.167,hind lick
196441.339,-1.499,hind lick
196508.002,-1.655,hind lick
196574.654,-1.863,hind lick
196641.315,-1.814,hind lick
196707.974,-1.677,hind lick
196774.633,-1.533,hind lick
196841.287,-1.396,hind lick
196907.95,-1.266,hind lick
196974.609,-1.183,hind lick
197041.266,-1.202,hind lick
197107.924,-1.402,hind lick
197174.583,-0.989,hind lick
197241.24,-0.8,hind lick
197307.897,-1.092,hind lick
197374.552,-1.041,hind lick
197441.212,-0.898,hind lick
197507.872,-1.014,hind lick
197574.529,-0.991,hind lick
197641.183,-1.079,hind lick
197707.84,-1.293,hind lick
197774.503,-1.418,hind lick
197841.161,-1.342,abdomen lick
197907.816,-1.283,abdomen lick
197974.473,-1.193,abdomen lick
198041.131,-1.04,abdomen lick
198107.792,-0.735,abdomen lick
198174.449,-0.627,abdomen lick
198241.108,-0.427,abdomen lick
198307.768,-0.298,abdomen lick
198374.42,-0.265,abdomen lick
198441.082,-0.228,abdomen lick
198507.735,-0.072,abdomen lick
198574.396,-0.027,abdomen lick
198641.053,0.219,abdomen lick
198707.709,0.327,abdomen lick
198774.372,0.637,abdomen lick
198841.031,0.721,abdomen lick
198907.685,0.772,abdomen lick
198974.346,0.841,abdomen lick
199041.004,0.886,abdomen lick
199107.657,0.785,abdomen lick
199174.322,0.483,abdomen lick
199240.976,0.257,abdomen lick
199307.637,0.393,abdomen lick
199374.292,0.271,abdomen lick
199440.953,0.136,abdomen lick
199507.609,0.123,abdomen lick
199574.265,0.223,abdomen lick
199640.927,0.085,abdomen lick
199707.582,0.148,abdomen lick
199774.242,-0.178,abdomen lick
199840.896,-0.101,abdomen lick
199907.554,-0.047,abdomen lick
199974.217,0.124,abdomen lick
200040.874,0.015,abdomen lick
200107.532,0.078,abdomen lick
200174.187,0.243,abdomen lick
200240.849,0.406,abdomen lick
200307.508,0.481,abdomen lick
200374.167,0.667,abdomen lick
200440.821,0.829,abdomen lick
200507.483,1.054,abdomen lick
200574.14,1.059,abdomen lick
200640.797,1.229,abdomen lick
200707.456,1.118,abdomen lick
200774.113,1.276,abdomen lick
200840.776,1.296,abdomen lick
200907.429,1.055,abdomen lick
200974.09,1.031,abdomen lick
201040.746,1.097,abdomen lick
201107.407,1.229,abdomen lick
201174.064,1.273,abdomen lick
201240.724,1.046,abdomen lick
201307.381,0.816,abdomen lick
201374.039,0.563,abdomen lick
201440.702,0.45,abdomen lick
201507.361,0.231,abdomen lick
201574.02,0.132,abdomen lick
201640.673,0.24,abdomen lick
201707.335,0.398,abdomen lick
201773.991,0.341,abdomen lick
201840.649,0.271,abdomen lick
201907.31,0.354,abdomen lick
201973.967,0.164,abdomen lick
202040.628,0.099,abdomen lick
202107.287,0.003,abdomen lick
202173.943,0.158,abdomen lick
202240.6,0.292,abdomen lick
202307.261,0.319,abdomen lick
202373.919,0.382,abdomen lick
202440.58,0.354,abdomen lick
202507.239,0.212,abdomen lick
202573.896,0.266,abdomen lick
202640.55,0.101,abdomen lick
202707.211,-0.253,abdomen lick
202773.869,-0.423,abdomen lick
202840.525,-0.585,abdomen lick
202907.183,-0.509,abdomen lick
202973.848,-0.603,abdomen lick
203040.503,-0.727,abdomen lick
203107.162,-0.876,abdomen lick
203173.82,-1.075,abdomen lick
203240.478,-1.066,abdomen lick
203307.138,-1.141,abdomen lick
203373.794,-1.11,abdomen lick
203440.456,-1.116,abdomen lick
203507.11,-1.057,idle
203573.768,-0.917,idle
203640.426,-0.871,idle
203707.089,-0.623,idle
203773.749,-0.626,idle
203840.408,-0.644,idle
203907.066,-0.684,idle
203973.723,-0.541,idle
204040.378,-0.419,idle
204107.042,-0.288,idle
204173.7,-0.251,idle
204240.354,-0.384,idle
204307.011,-0.12,idle
204373.673,-0.234,idle
204440.333,-0.214,idle
204506.991,-0.283,idle
204573.645,-0.553,idle
204640.31,-0.695,idle
204706.966,-0.716,idle
204773.623,-0.523,idle
204840.279,-0.406,idle
204906.938,-0.579,idle
204973.598,-0.635,idle
205040.259,-0.656,idle
205106.912,-0.773,idle
205173.574,-0.853,idle
205240.235,-0.983,idle
205306.889,-1.016,idle
205373.553,-0.85,idle
205440.211,-0.899,idle
205506.864,-0.794,idle
205573.526,-0.75,idle
205640.181,-0.684,idle
205706.843,-0.704,idle
205773.5,-0.808,idle
205840.159,-0.77,idle
205906.816,-0.799,idle
205973.478,-0.885,idle
206040.136,-0.783,idle
206106.79,-0.837,idle
206173.453,-0.773,idle
206240.109,-0.701,idle
206306.767,-0.831,idle
206373.427,-0.769,idle
206440.082,-0.41,idle
