time,dF/F,behavior
139315.682,-0.642,fore lick
139382.334,-0.643,fore lick
139448.995,-0.67,fore lick
139515.656,-0.697,fore lick
139582.312,-0.736,fore lick
139648.966,-0.757,fore lick
139715.624,-0.76,fore lick
139782.281,-0.78,fore lick
139848.946,-0.802,fore lick
139915.601,-0.819,fore lick
139982.259,-0.874,fore lick
140048.917,-0.899,fore lick
140115.574,-0.913,fore lick
140182.229,-0.904,fore lick
140248.887,-0.905,fore lick
140315.545,-0.897,fore lick
140382.206,-0.925,fore lick
140448.862,-0.913,fore lick
140515.521,-0.88,fore lick
140582.179,-0.861,fore lick
140648.833,-0.908,fore lick
140715.492,-0.901,fore lick
140782.156,-0.876,fore lick
140848.811,-0.839,fore lick
140915.465,-0.833,fore lick
140982.126,-0.809,fore lick
141048.786,-0.814,fore lick
141115.44,-0.841,fore lick
141182.102,-0.89,fore lick
141248.756,-0.914,fore lick
141315.412,-0.936,fore lick
141382.076,-0.94,fore lick
141448.728,-0.99,fore lick
141515.386,-1.033,fore lick
141582.045,-1.078,fore lick
141648.706,-1.039,fore lick
141715.364,-1.068,fore lick
141782.02,-1.112,fore lick
141848.674,-1.133,fore lick
141915.332,-1.125,fore lick
141981.993,-1.127,fore lick
142048.651,-1.152,fore lick
142115.313,-1.178,fore lick
142181.965,-1.163,fore lick
142248.628,-1.19,fore lick
142315.281,-1.25,fore lick
142381.94,-1.268,fore lick
142448.595,-1.265,fore lick
142515.256,-1.261,fore lick
142581.917,-1.253,fore lick
142648.571,-1.256,fore lick
142715.232,-1.271,fore lick
142781.887,-1.288,fore lick
142848.548,-1.296,fore lick
142915.2,-1.341,fore lick
142981.862,-1.348,fore lick
143048.516,-1.329,fore lick
143115.175,-1.322,fore lick
143181.837,-1.351,hind lick
143248.491,-1.325,hind lick
143315.149,-1.269,hind lick
143381.807,-1.241,hind lick
143448.47,-1.232,hind lick
143515.121,-1.233,hind lick
143581.785,-1.223,hind lick
143648.442,-1.215,hind lick
143715.094,-1.198,hind lick
143781.753,-1.159,hind lick
143848.417,-1.15,hind lick
143915.072,-1.109,hind lick
143981.731,-1.103,hind lick
144048.386,-1.097,hind lick
144115.046,-1.052,hind lick
144181.694,-1.026,hind lick
144248.365,-1.031,hind lick
144315.021,-1.023,hind lick
144381.677,-1.015,hind lick
144448.334,-0.99,hind lick
144514.997,-0.961,hind lick
144581.655,-0.933,hind lick
144648.311,-0.939,hind lick
144714.967,-0.929,hind lick
144781.627,-0.938,hind lick
144848.289,-0.943,hind lick
144914.945,-0.925,hind lick
144981.602,-0.893,hind lick
145048.261,-0.853,hind lick
145114.92,-0.847,hind lick
145181.58,-0.82,hind lick
145248.237,-0.808,hind lick
145314.891,-0.803,hind lick
145381.549,-0.791,hind lick
145448.209,-0.791,hind lick
145514.868,-0.76,fore lick
145581.529,-0.725,fore lick
145648.183,-0.69,fore lick
145714.842,-0.66,fore lick
145781.503,-0.649,fore lick
145848.163,-0.576,fore lick
145914.819,-0.497,fore lick
145981.479,-0.417,fore lick
146048.137,-0.367,fore lick
146114.794,-0.291,fore lick
146181.45,-0.185,fore lick
146248.109,-0.056,fore lick
146314.766,-0.002,fore lick
146381.425,0.05,fore lick
146448.087,0.062,fore lick
146514.745,0.119,fore lick
146581.4,0.204,fore lick
146648.062,0.277,fore lick
146714.718,0.353,fore lick
146781.377,0.525,fore lick
146848.035,0.646,fore lick
146914.693,0.686,fore lick
146981.346,0.71,fore lick
147048.01,0.776,fore lick
147114.667,0.855,fore lick
147181.321,0.873,fore lick
147247.985,0.812,fore lick
147314.644,0.767,fore lick
147381.299,0.756,fore lick
147447.957,0.798,fore lick
147514.617,0.832,fore lick
147581.275,0.807,fore lick
147647.93,0.846,fore lick
147714.587,0.934,fore lick
147781.249,0.894,fore lick
147847.906,0.859,fore lick
147914.564,0.816,fore lick
147981.223,0.757,fore lick
148047.879,0.65,fore lick
148114.543,0.527,fore lick
148181.2,0.397,fore lick
148247.854,0.348,fore lick
148314.51,0.326,fore lick
148381.169,0.283,fore lick
148447.831,0.221,fore lick
148514.49,0.087,fore lick
148581.147,-0.002,fore lick
148647.803,-0.133,fore lick
148714.465,-0.325,fore lick
148781.122,-0.402,fore lick
148847.782,-0.42,fore lick
148914.435,-0.332,fore lick
148981.099,-0.257,fore lick
149047.752,-0.056,fore lick
149114.414,0.022,fore lick
149181.071,0.033,fore lick
149247.728,0.184,fore lick
149314.385,0.375,fore lick
149381.047,0.459,fore lick
149447.7,0.659,fore lick
149514.365,0.898,fore lick
149581.021,1.043,fore lick
149647.681,1.26,fore lick
149714.336,1.411,fore lick
149780.994,1.586,fore lick
149847.65,1.664,fore lick
149914.308,1.675,fore lick
149980.966,1.739,fore lick
150047.627,1.586,fore lick
150114.283,1.502,fore lick
150180.942,1.568,fore lick
150247.602,1.588,fore lick
150314.259,1.568,fore lick
150380.916,1.69,fore lick
150447.58,1.717,fore lick
150514.233,1.623,fore lick
150580.892,1.674,fore lick
150647.55,1.638,fore lick
150714.211,1.665,fore lick
150780.865,1.579,fore lick
150847.527,1.535,fore lick
150914.181,1.485,fore lick
150980.845,1.434,fore lick
151047.498,1.504,fore lick
151114.158,1.533,fore lick
151180.818,1.479,fore lick
151247.473,1.335,fore lick
151314.131,1.29,fore lick
151380.792,1.271,fore lick
151447.454,1.231,fore lick
151514.109,1.239,fore lick
151580.767,1.235,fore lick
151647.423,1.233,fore lick
151714.084,1.222,fore lick
151780.743,1.274,fore lick
151847.399,1.296,fore lick
151914.056,1.31,fore lick
151980.715,1.332,fore lick
152047.373,1.32,fore lick
152114.029,1.416,fore lick
152180.688,1.531,fore lick
152247.345,1.6,fore lick
152314.008,1.584,fore lick
152380.663,1.504,fore lick
152447.324,1.427,fore lick
152513.978,1.365,fore lick
152580.634,1.227,fore lick
152647.295,1.076,fore lick
152713.954,0.945,fore lick
152780.613,0.756,fore lick
152847.27,0.639,fore lick
152913.928,0.496,fore lick
152980.581,0.311,fore lick
153047.238,0.163,fore lick
153113.903,0.037,fore lick
153180.56,-0.075,fore lick
153247.218,-0.176,fore lick
153313.871,-0.272,fore lick
153380.53,-0.364,fore lick
153447.189,-0.436,fore lick
153513.85,-0.435,fore lick
153580.506,-0.458,fore lick
153647.165,-0.465,fore lick
153713.818,-0.452,fore lick
153780.478,-0.421,fore lick
153847.134,-0.45,fore lick
153913.794,-0.412,fore lick
153980.451,-0.344,fore lick
154047.108,-0.29,fore lick
154113.771,-0.273,fore lick
154180.424,-0.267,fore lick
154247.082,-0.22,fore lick
154313.744,-0.159,fore lick
154380.401,-0.105,fore lick
154447.058,-0.072,fore lick
154513.714,-0.075,fore lick
154580.374,-0.049,fore lick
154647.03,0.027,fore lick
154713.69,0.069,fore lick
154780.346,0.133,fore lick
154847.008,0.205,fore lick
154913.665,0.255,fore lick
154980.319,0.295,fore lick
155046.978,0.353,fore lick
155113.639,0.417,fore lick
155180.297,0.516,fore lick
155246.95,0.583,fore lick
155313.612,0.644,fore lick
155380.271,0.703,fore lick
155446.924,0.755,fore lick
155513.587,0.779,fore lick
155580.242,0.835,fore lick
155646.897,0.867,fore lick
155713.556,0.908,fore lick
155780.216,0.949,fore lick
155846.871,1.001,fore lick
155913.53,1.056,fore lick
155980.187,1.105,fore lick
156046.846,1.141,fore lick
156113.506,1.182,fore lick
156180.159,1.194,hind lick
156246.818,1.214,hind lick
156313.478,1.242,hind lick
156380.139,1.265,hind lick
156446.793,1.284,hind lick
156513.451,1.323,hind lick
156580.108,1.355,hind lick
156646.766,1.37,hind lick
156713.426,1.384,hind lick
156780.082,1.364,hind lick
156846.741,1.353,hind lick
156913.399,1.344,hind lick
156980.058,1.348,hind lick
157046.715,1.363,hind lick
157113.373,1.347,hind lick
157180.031,1.342,hind lick
157246.691,1.355,hind lick
157313.344,1.356,hind lick
157380.003,1.352,hind lick
157446.664,1.355,hind lick
157513.323,1.346,hind lick
157579.978,1.328,hind lick
157646.635,1.337,hind lick
157713.291,1.332,hind lick
157779.953,1.274,hind lick
157846.611,1.156,hind lick
157913.269,1.04,hind lick
157979.927,0.941,hind lick
158046.58,0.816,hind lick
158113.238,0.78,hind lick
158179.898,0.707,hind lick
158246.556,0.691,hind lick
158313.212,0.72,hind lick
158379.871,0.68,hind lick
158446.532,0.741,hind lick
158513.19,0.742,hind lick
158579.847,0.804,hind lick
158646.504,0.738,hind lick
158713.159,0.829,hind lick
158779.819,0.926,hind lick
158846.475,1.1,hind lick
158913.135,1.295,hind lick
158979.794,1.438,hind lick
159046.448,1.6,hind lick
159113.105,1.684,fore lick
159179.766,1.746,fore lick
159246.423,1.764,fore lick
159313.083,1.705,fore lick
159379.743,1.7,fore lick
159446.394,1.572,fore lick
159513.057,1.488,fore lick
159579.714,1.346,fore lick
159646.368,1.315,fore lick
159713.028,1.177,fore lick
159779.685,1.115,fore lick
159846.347,1.023,fore lick
159913.005,0.89,fore lick
159979.661,0.821,fore lick
160046.321,0.751,fore lick
160112.977,0.683,fore lick
160179.638,0.642,fore lick
160246.292,0.548,fore lick
160312.95,0.564,fore lick
160379.612,0.723,fore lick
160446.271,0.912,fore lick
160512.925,1.058,fore lick
160579.584,1.288,fore lick
160646.246,1.47,fore lick
160712.899,1.624,fore lick
160779.559,1.804,fore lick
160846.216,1.878,fore lick
160912.876,2.017,fore lick
160979.537,2.133,fore lick
161046.193,2.198,fore lick
161112.853,2.298,fore lick
161179.513,2.436,fore lick
161246.172,2.558,fore lick
161312.828,2.658,fore lick
161379.486,2.605,fore lick
161446.14,2.553,fore lick
161512.803,2.581,fore lick
161579.461,2.512,fore lick
161646.122,2.473,fore lick
161712.779,2.462,fore lick
161779.432,2.382,fore lick
161846.096,2.429,fore lick
161912.75,2.429,fore lick
161979.411,2.41,fore lick
162046.069,2.454,fore lick
162112.723,2.451,fore lick
162179.382,2.369,fore lick
162246.042,2.329,fore lick
162312.699,2.293,fore lick
162379.362,2.241,fore lick
162446.015,2.205,fore lick
162512.678,2.143,fore lick
162579.338,2.055,fore lick
162645.994,2.005,fore lick
162712.654,1.876,fore lick
162779.306,1.802,fore lick
162845.967,1.681,fore lick
162912.629,1.544,fore lick
162979.284,1.399,fore lick
163045.94,1.208,fore lick
163112.599,1.02,fore lick
163179.257,0.902,fore lick
163245.918,0.759,fore lick
163312.576,0.524,fore lick
163379.233,0.361,fore lick
163445.895,0.172,fore lick
163512.553,-0.025,fore lick
163579.21,-0.183,fore lick
163645.866,-0.352,fore lick
163712.527,-0.476,fore lick
163779.183,-0.646,fore lick
163845.84,-0.765,fore lick
163912.5,-0.855,fore lick
163979.16,-0.947,fore lick
164045.816,-0.997,fore lick
164112.477,-1.045,fore lick
164179.135,-1.092,fore lick
164245.79,-1.104,fore lick
164312.448,-1.086,fore lick
164379.108,-1.089,fore lick
164445.764,-1.079,fore lick
164512.425,-1.03,fore lick
164579.082,-1,fore lick
164645.741,-0.996,fore lick
164712.401,-0.966,fore lick
164779.056,-0.95,fore lick
164845.719,-0.976,fore lick
164912.372,-0.979,fore lick
164979.031,-0.991,fore lick
165045.691,-1.014,fore lick
165112.346,-0.992,fore lick
165179.007,-0.985,fore lick
165245.67,-0.979,fore lick
165312.325,-0.969,hind lick
165378.98,-0.938,hind lick
165445.64,-0.946,hind lick
165512.3,-0.938,hind lick
165578.955,-0.962,hind lick
165645.618,-0.956,hind lick
165712.277,-0.962,hind lick
165778.931,-0.953,hind lick
165845.589,-0.909,hind lick
165912.251,-0.898,hind lick
165978.91,-0.849,hind lick
166045.569,-0.844,hind lick
166112.224,-0.838,hind lick
166178.884,-0.839,hind lick
166245.543,-0.83,hind lick
166312.199,-0.825,hind lick
166378.857,-0.858,hind lick
166445.518,-0.862,hind lick
166512.173,-0.863,fore lick
166578.832,-0.865,fore lick
166645.49,-0.857,fore lick
166712.151,-0.846,fore lick
166778.807,-0.816,fore lick
166845.465,-0.82,fore lick
166912.126,-0.862,fore lick
166978.779,-0.877,fore lick
167045.437,-0.856,fore lick
167112.095,-0.844,fore lick
167178.76,-0.839,fore lick
167245.416,-0.85,fore lick
167312.071,-0.864,fore lick
167378.732,-0.888,fore lick
167445.389,-0.896,fore lick
167512.052,-0.939,fore lick
167578.709,-0.888,fore lick
167645.364,-0.886,fore lick
167712.024,-0.923,fore lick
167778.684,-0.95,fore lick
167845.341,-0.964,fore lick
167911.995,-0.929,fore lick
167978.657,-0.93,fore lick
168045.317,-0.923,fore lick
168111.972,-0.938,fore lick
168178.633,-0.943,fore lick
168245.289,-0.952,fore lick
168311.947,-0.964,fore lick
168378.603,-0.93,fore lick
168445.267,-0.941,fore lick
168511.922,-0.938,fore lick
168578.58,-0.994,fore lick
168645.239,-1.004,fore lick
168711.894,-0.977,fore lick
168778.556,-0.979,fore lick
168845.211,-0.94,fore lick
168911.869,-0.901,fore lick
168978.528,-0.867,fore lick
169045.192,-0.794,fore lick
169111.85,-0.686,fore lick
169178.506,-0.58,fore lick
169245.166,-0.455,fore lick
169311.823,-0.336,fore lick
169378.48,-0.25,fore lick
169445.135,-0.137,fore lick
169511.798,-0.028,fore lick
169578.455,0.123,fore lick
169645.113,0.212,fore lick
169711.769,0.316,fore lick
169778.43,0.406,fore lick
169845.09,0.419,fore lick
169911.747,0.377,fore lick
169978.408,0.35,fore lick
170045.062,0.25,fore lick
170111.724,0.144,fore lick
170178.382,0.06,fore lick
170245.036,-0.045,fore lick
170311.697,-0.141,fore lick
170378.355,-0.237,fore lick
170445.014,-0.345,fore lick
170511.671,-0.412,fore lick
170578.33,-0.545,fore lick
170644.987,-0.622,fore lick
170711.646,-0.71,fore lick
170778.301,-0.737,fore lick
170844.962,-0.779,fore lick
170911.623,-0.788,fore lick
170978.282,-0.812,fore lick
171044.936,-0.833,fore lick
171111.598,-0.855,fore lick
171178.255,-0.877,fore lick
171244.91,-0.888,fore lick
171311.574,-0.86,fore lick
171378.23,-0.813,fore lick
171444.887,-0.786,fore lick
171511.543,-0.767,fore lick
171578.204,-0.696,fore lick
171644.865,-0.687,fore lick
171711.521,-0.678,fore lick
171778.181,-0.699,fore lick
171844.835,-0.691,fore lick
171911.496,-0.638,fore lick
171978.152,-0.561,fore lick
172044.813,-0.487,fore lick
172111.471,-0.432,fore lick
172178.128,-0.363,fore lick
172244.785,-0.343,fore lick
172311.441,-0.325,fore lick
172378.106,-0.324,fore lick
172444.761,-0.282,fore lick
172511.423,-0.286,fore lick
172578.076,-0.284,fore lick
172644.733,-0.28,fore lick
172711.397,-0.259,fore lick
172778.056,-0.264,fore lick
172844.709,-0.288,fore lick
172911.368,-0.33,fore lick
172978.031,-0.359,fore lick
173044.683,-0.365,fore lick
173111.344,-0.364,fore lick
173178.005,-0.395,fore lick
173244.66,-0.388,fore lick
173311.321,-0.396,fore lick
173377.975,-0.403,fore lick
173444.635,-0.427,fore lick
173511.296,-0.428,hind lick
173577.949,-0.491,hind lick
173644.611,-0.507,hind lick
173711.266,-0.54,hind lick
173777.924,-0.56,hind lick
173844.587,-0.546,hind lick
173911.244,-0.544,hind lick
173977.9,-0.599,hind lick
174044.56,-0.642,hind lick
174111.221,-0.698,hind lick
174177.877,-0.714,hind lick
174244.534,-0.758,hind lick
174311.194,-0.796,hind lick
174377.849,-0.849,hind lick
174444.51,-0.862,hind lick
174511.168,-0.901,hind lick
174577.828,-0.908,hind lick
174644.483,-0.93,hind lick
174711.146,-0.934,hind lick
174777.801,-0.957,hind lick
174844.462,-0.974,hind lick
174911.117,-0.991,hind lick
174977.779,-0.98,hind lick
175044.435,-0.98,hind lick
175111.091,-0.97,hind lick
175177.748,-1.005,hind lick
175244.407,-0.989,hind lick
175311.069,-1.02,hind lick
175377.729,-1.021,hind lick
175444.387,-1.042,hind lick
175511.041,-1.047,hind lick
175577.701,-1.047,hind lick
175644.359,-1.011,hind lick
175711.015,-1.039,hind lick
175777.678,-1.024,hind lick
175844.332,-1.025,hind lick
175910.99,-1.058,hind lick
175977.648,-1,hind lick
176044.304,-0.98,hind lick
176110.968,-0.985,hind lick
176177.626,-0.957,hind lick
176244.278,-0.993,hind lick
176310.936,-0.989,hind lick
176377.593,-1.021,hind lick
176444.254,-1.046,hind lick
176510.908,-1.059,hind lick
176577.566,-1.061,hind lick
176644.223,-1.092,hind lick
176710.88,-1.06,hind lick
176777.541,-1.095,hind lick
176844.198,-1.096,hind lick
176910.857,-1.084,hind lick
176977.514,-1.173,hind lick
177044.173,-1.172,hind lick
177110.829,-1.117,hind lick
177177.487,-1.091,hind lick
177244.144,-1.029,hind lick
177310.8,-0.992,hind lick
177377.46,-0.926,hind lick
177444.116,-0.863,hind lick
177510.776,-0.824,hind lick
177577.434,-0.811,hind lick
177644.091,-0.798,hind lick
177710.745,-0.793,hind lick
177777.408,-0.748,hind lick
177844.063,-0.698,hind lick
177910.72,-0.637,hind lick
177977.374,-0.551,hind lick
178044.034,-0.524,hind lick
178110.694,-0.575,hind lick
178177.35,-0.599,hind lick
178244.009,-0.633,hind lick
178310.666,-0.612,hind lick
178377.32,-0.616,hind lick
178443.983,-0.632,hind lick
178510.635,-0.621,hind lick
178577.293,-0.606,hind lick
178643.952,-0.586,hind lick
178710.608,-0.628,hind lick
178777.27,-0.632,hind lick
178843.925,-0.655,hind lick
178910.58,-0.619,hind lick
178977.243,-0.652,hind lick
179043.896,-0.656,hind lick
179110.559,-0.636,hind lick
179177.213,-0.624,hind lick
179243.871,-0.583,hind lick
179310.527,-0.571,hind lick
179377.186,-0.545,hind lick
179443.842,-0.541,hind lick
179510.5,-0.584,hind lick
179577.156,-0.541,hind lick
179643.817,-0.549,hind lick
179710.473,-0.477,hind lick
179777.131,-0.491,hind lick
179843.789,-0.54,hind lick
179910.45,-0.597,hind lick
179977.105,-0.616,hind lick
180043.764,-0.626,hind lick
180110.416,-0.643,hind lick
180177.078,-0.657,hind lick
180243.731,-0.691,hind lick
180310.39,-0.739,hind lick
180377.053,-0.778,hind lick
180443.71,-0.801,hind lick
180510.363,-0.799,hind lick
180577.021,-0.87,hind lick
180643.681,-0.918,hind lick
180710.334,-0.979,hind lick
180776.994,-0.987,hind lick
180843.652,-0.969,hind lick
180910.31,-0.984,hind lick
180976.97,-1.004,hind lick
181043.628,-1.05,hind lick
181110.284,-1.07,hind lick
181176.938,-1.089,hind lick
181243.596,-1.118,hind lick
181310.255,-1.119,hind lick
181376.916,-1.127,hind lick
181443.567,-1.133,hind lick
181510.229,-1.157,hind lick
181576.886,-1.166,hind lick
181643.543,-1.14,hind lick
181710.203,-1.155,hind lick
181776.858,-1.152,hind lick
181843.518,-1.142,hind lick
181910.172,-1.129,fore lick
181976.828,-1.122,fore lick
182043.485,-1.088,fore lick
182110.143,-1.06,fore lick
182176.804,-1.058,fore lick
182243.464,-1.004,fore lick
182310.116,-0.96,fore lick
182376.777,-0.936,fore lick
182443.432,-0.909,fore lick
182510.093,-0.891,fore lick
182576.751,-0.847,fore lick
182643.405,-0.844,fore lick
182710.061,-0.8,fore lick
182776.719,-0.779,fore lick
182843.375,-0.763,fore lick
182910.035,-0.751,fore lick
182976.696,-0.746,fore lick
183043.354,-0.746,fore lick
183110.01,-0.773,fore lick
183176.663,-0.778,fore lick
183243.322,-0.812,fore lick
183309.981,-0.83,fore lick
183376.642,-0.856,fore lick
183443.299,-0.872,fore lick
183509.952,-0.896,fore lick
183576.611,-0.903,fore lick
183643.269,-0.902,fore lick
183709.926,-0.89,fore lick
183776.582,-0.874,fore lick
183843.239,-0.871,fore lick
183909.897,-0.875,fore lick
183976.56,-0.832,fore lick
184043.213,-0.828,fore lick
184109.872,-0.772,fore lick
184176.532,-0.729,fore lick
184243.187,-0.696,fore lick
184309.845,-0.729,fore lick
184376.509,-0.69,fore lick
184443.162,-0.64,fore lick
184509.825,-0.565,fore lick
184576.48,-0.523,fore lick
184643.135,-0.535,fore lick
184709.797,-0.535,fore lick
184776.453,-0.566,fore lick
184843.111,-0.547,fore lick
184909.77,-0.487,fore lick
184976.428,-0.491,fore lick
185043.089,-0.445,fore lick
185109.744,-0.445,fore lick
185176.405,-0.422,fore lick
185243.059,-0.4,fore lick
185309.717,-0.364,fore lick
185376.374,-0.337,fore lick
185443.032,-0.383,fore lick
185509.69,-0.41,fore lick
185576.349,-0.446,fore lick
185643.009,-0.397,fore lick
185709.668,-0.37,fore lick
185776.323,-0.341,fore lick
185842.983,-0.363,fore lick
185909.64,-0.373,fore lick
185976.296,-0.362,fore lick
186042.958,-0.301,fore lick
186109.617,-0.226,fore lick
186176.274,-0.147,fore lick
186242.932,-0.079,fore lick
186309.589,-0.012,fore lick
186376.244,0.022,fore lick
186442.908,0.059,fore lick
186509.562,0.062,fore lick
186576.218,0.043,fore lick
186642.878,0.023,fore lick
186709.54,0.002,fore lick
186776.198,-0.019,fore lick
186842.857,-0.005,fore lick
186909.514,-0.023,fore lick
186976.173,-0.038,fore lick
187042.826,-0.083,fore lick
187109.483,-0.147,fore lick
187176.147,-0.218,fore lick
187242.799,-0.251,fore lick
187309.463,-0.27,fore lick
187376.117,-0.274,fore lick
187442.776,-0.203,hind lick
187509.433,-0.155,hind lick
187576.09,-0.108,hind lick
187642.75,-0.072,hind lick
187709.411,-0.075,hind lick
187776.064,-0.079,hind lick
187842.727,-0.141,hind lick
187909.381,-0.194,hind lick
187976.038,-0.225,hind lick
188042.696,-0.303,hind lick
188109.355,-0.34,hind lick
188176.013,-0.372,hind lick
188242.674,-0.453,hind lick
188309.329,-0.519,hind lick
188375.99,-0.624,hind lick
188442.649,-0.692,hind lick
188509.307,-0.777,hind lick
188575.964,-0.722,hind lick
188642.622,-0.689,hind lick
188709.28,-0.646,hind lick
188775.94,-0.514,hind lick
188842.599,-0.396,hind lick
188909.251,-0.231,hind lick
188975.909,-0.072,hind lick
189042.571,0.092,hind lick
189109.226,0.26,hind lick
189175.883,0.373,hind lick
189242.542,0.573,hind lick
189309.205,0.763,hind lick
189375.858,0.801,hind lick
189442.521,0.927,hind lick
189509.176,1.15,hind lick
189575.832,1.198,hind lick
189642.49,1.308,hind lick
189709.149,1.387,hind lick
189775.807,1.433,hind lick
189842.47,1.525,hind lick
189909.128,1.489,hind lick
189975.781,1.506,hind lick
190042.442,1.497,hind lick
190109.102,1.465,hind lick
190175.754,1.51,hind lick
190242.413,1.47,hind lick
190309.075,1.439,hind lick
190375.732,1.567,fore lick
190442.389,1.525,fore lick
190509.045,1.443,fore lick
190575.708,1.387,fore lick
190642.364,1.317,fore lick
190709.021,1.305,fore lick
190775.677,1.265,fore lick
190842.335,1.251,fore lick
190908.994,1.287,fore lick
190975.655,1.261,fore lick
191042.308,1.282,fore lick
191108.972,1.289,fore lick
191175.625,1.274,fore lick
191242.284,1.254,fore lick
191308.944,1.274,fore lick
191375.605,1.302,fore lick
191442.262,1.349,fore lick
191508.916,1.384,fore lick
191575.578,1.457,fore lick
191642.233,1.446,fore lick
191708.891,1.345,fore lick
191775.547,1.239,fore lick
191842.207,1.099,fore lick
191908.863,0.964,fore lick
191975.523,0.897,fore lick
192042.181,0.858,fore lick
192108.838,0.925,fore lick
192175.499,0.909,fore lick
192242.155,0.938,fore lick
192308.815,0.934,fore lick
192375.477,0.948,fore lick
192442.131,0.971,fore lick
192508.791,0.976,fore lick
192575.448,0.937,fore lick
192642.11,0.999,fore lick
192708.768,1.097,fore lick
192775.42,1.187,fore lick
192842.078,1.272,fore lick
192908.737,1.351,fore lick
192975.396,1.354,fore lick
193042.057,1.33,fore lick
193108.713,1.195,fore lick
193175.375,1.115,fore lick
193242.03,0.974,fore lick
193308.687,0.808,fore lick
193375.345,0.61,fore lick
193442.002,0.434,fore lick
193508.662,0.346,fore lick
193575.322,0.289,fore lick
193641.98,0.187,fore lick
193708.639,0.171,fore lick
193775.298,0.138,fore lick
193841.953,0.175,fore lick
193908.609,0.181,idle
193975.27,0.2,idle
194041.93,0.209,idle
194108.587,0.259,idle
194175.244,0.324,idle
194241.902,0.375,idle
194308.559,0.449,idle
194375.218,0.517,idle
194441.877,0.541,idle
194508.533,0.48,idle
194575.196,0.406,idle
194641.854,0.349,idle
194708.507,0.245,idle
194775.169,0.157,idle
194841.828,0.053,idle
194908.483,-0.024,idle
194975.143,-0.099,idle
195041.8,-0.176,idle
195108.459,-0.265,idle
195175.116,-0.356,idle
195241.772,-0.411,idle
195308.434,-0.452,idle
195375.091,-0.459,idle
195441.75,-0.459,idle
195508.405,-0.415,idle
195575.068,-0.393,idle
195641.724,-0.426,idle
195708.383,-0.504,idle
195775.038,-0.534,idle
195841.7,-0.6,idle
195908.354,-0.623,idle
195975.017,-0.631,idle
196041.67,-0.673,idle
196108.33,-0.702,idle
196174.993,-0.705,idle
196241.647,-0.679,idle
196308.304,-0.656,idle
196374.967,-0.643,idle
196441.623,-0.611,idle
196508.278,-0.588,hind lick
196574.937,-0.539,hind lick
196641.597,-0.452,hind lick
196708.258,-0.329,hind lick
196774.914,-0.227,hind lick
196841.573,-0.116,hind lick
196908.228,-0.063,hind lick
196974.888,-0.035,hind lick
197041.545,-0.001,hind lick
197108.204,0.029,hind lick
197174.865,0.083,hind lick
197241.522,0.094,hind lick
197308.178,0.208,hind lick
197374.841,0.256,hind lick
197441.494,0.401,hind lick
197508.151,0.545,hind lick
197574.812,0.646,hind lick
197641.473,0.796,hind lick
197708.127,0.95,hind lick
197774.784,1.072,hind lick
197841.444,1.16,hind lick
197908.105,1.298,hind lick
197974.758,1.433,hind lick
198041.422,1.573,hind lick
198108.076,1.698,hind lick
198174.735,1.777,hind lick
198241.392,1.864,hind lick
198308.052,1.81,hind lick
198374.71,1.899,hind lick
198441.365,1.868,hind lick
198508.027,1.845,hind lick
198574.688,1.846,hind lick
198641.342,1.782,hind lick
198707.999,1.721,hind lick
198774.662,1.672,hind lick
198841.317,1.63,hind lick
198907.977,1.57,hind lick
198974.636,1.525,hind lick
199041.291,1.466,hind lick
199107.949,1.414,hind lick
199174.608,1.362,hind lick
199241.265,1.338,hind lick
199307.923,1.323,hind lick
199374.586,1.214,hind lick
199441.238,1.145,hind lick
199507.897,1.074,hind lick
199574.557,1.029,hind lick
199641.214,0.985,hind lick
199707.874,0.919,hind lick
199774.535,0.881,hind lick
199841.19,0.864,hind lick
199907.85,0.844,hind lick
199974.507,0.822,hind lick
200041.163,0.814,hind lick
200107.822,0.811,hind lick
200174.476,0.813,hind lick
200241.133,0.801,hind lick
200307.792,0.807,hind lick
200374.453,0.842,hind lick
200441.111,0.824,hind lick
200507.769,0.816,hind lick
200574.42,0.799,hind lick
200641.078,0.799,hind lick
200707.737,0.822,hind lick
200774.395,0.84,hind lick
200841.054,0.849,hind lick
200907.712,0.86,hind lick
200974.367,0.862,hind lick
201041.029,0.885,hind lick
201107.684,0.893,hind lick
201174.342,0.891,hind lick
201240.996,0.909,hind lick
201307.659,0.909,hind lick
201374.317,0.89,idle
201440.974,0.87,idle
201507.628,0.802,idle
201574.286,0.705,idle
201640.947,0.609,idle
201707.598,0.518,idle
201774.259,0.442,idle
201840.915,0.362,idle
201907.576,0.297,idle
201974.229,0.247,idle
202040.891,0.176,idle
202107.544,0.152,idle
202174.201,0.218,idle
202240.861,0.358,idle
202307.517,0.478,idle
202374.174,0.619,idle
202440.836,0.747,idle
202507.493,0.904,idle
202574.151,1.091,idle
202640.805,1.296,idle
202707.463,1.471,idle
202774.124,1.625,idle
202840.776,1.81,idle
202907.437,1.923,idle
202974.094,2.05,idle
203040.754,2.125,idle
203107.411,2.187,idle
203174.064,2.151,idle
203240.722,2.085,idle
203307.379,2.05,idle
203374.042,2.035,idle
203440.695,2.039,idle
203507.353,2.07,idle
203574.014,2.073,walking
203640.671,2.032,walking
203707.327,2.052,walking
203773.988,2.038,walking
203840.644,1.946,walking
203907.299,1.938,walking
203973.959,1.965,walking
204040.617,2.051,walking
