time,dF/F,behavior
142115.313,-0.541,fore lick
142181.965,-0.533,fore lick
142248.628,-0.548,fore lick
142315.281,-0.58,fore lick
142381.94,-0.59,fore lick
142448.595,-0.588,fore lick
142515.256,-0.587,fore lick
142581.917,-0.582,fore lick
142648.571,-0.584,fore lick
142715.232,-0.592,fore lick
142781.887,-0.601,fore lick
142848.548,-0.605,fore lick
142915.2,-0.63,fore lick
142981.862,-0.634,fore lick
143048.516,-0.624,fore lick
143115.175,-0.62,fore lick
143181.837,-0.636,lick
143248.491,-0.621,lick
143315.149,-0.591,lick
143381.807,-0.575,lick
143448.47,-0.571,lick
143515.121,-0.571,lick
143581.785,-0.565,lick
143648.442,-0.561,lick
143715.094,-0.552,lick
143781.753,-0.53,lick
143848.417,-0.526,lick
143915.072,-0.504,lick
143981.731,-0.5,lick
144048.386,-0.497,lick
144115.046,-0.472,lick
144181.694,-0.458,lick
144248.365,-0.461,lick
144315.021,-0.456,lick
144381.677,-0.452,lick
144448.334,-0.438,lick
144514.997,-0.422,lick
144581.655,-0.407,lick
144648.311,-0.41,lick
144714.967,-0.405,lick
144781.627,-0.41,lick
144848.289,-0.412,lick
144914.945,-0.403,lick
144981.602,-0.385,lick
145048.261,-0.364,lick
145114.92,-0.36,lick
145181.58,-0.345,lick
145248.237,-0.339,lick
145314.891,-0.336,lick
145381.549,-0.33,lick
145448.209,-0.33,lick
145514.868,-0.312,fore lick
145581.529,-0.294,fore lick
145648.183,-0.274,fore lick
145714.842,-0.258,fore lick
145781.503,-0.252,fore lick
145848.163,-0.212,fore lick
145914.819,-0.169,fore lick
145981.479,-0.125,fore lick
146048.137,-0.098,fore lick
146114.794,-0.056,fore lick
146181.45,0.002,fore lick
146248.109,0.072,fore lick
146314.766,0.102,fore lick
146381.425,0.13,fore lick
146448.087,0.137,fore lick
146514.745,0.168,fore lick
146581.4,0.214,fore lick
146648.062,0.254,fore lick
146714.718,0.296,fore lick
146781.377,0.39,fore lick
146848.035,0.456,fore lick
146914.693,0.478,fore lick
146981.346,0.491,fore lick
147048.01,0.527,fore lick
147114.667,0.57,fore lick
147181.321,0.58,fore lick
147247.985,0.547,fore lick
147314.644,0.522,fore lick
147381.299,0.516,fore lick
147447.957,0.539,fore lick
147514.617,0.558,fore lick
147581.275,0.544,fore lick
147647.93,0.565,fore lick
147714.587,0.614,fore lick
147781.249,0.592,fore lick
147847.906,0.572,fore lick
147914.564,0.549,fore lick
147981.223,0.517,fore lick
148047.879,0.458,fore lick
148114.543,0.391,fore lick
148181.2,0.32,fore lick
148247.854,0.293,fore lick
148314.51,0.281,fore lick
148381.169,0.258,fore lick
148447.831,0.224,fore lick
148514.49,0.15,fore lick
148581.147,0.102,fore lick
148647.803,0.03,fore lick
148714.465,-0.075,fore lick
148781.122,-0.117,fore lick
148847.782,-0.127,fore lick
148914.435,-0.078,fore lick
148981.099,-0.038,fore lick
149047.752,0.072,fore lick
149114.414,0.115,fore lick
149181.071,0.121,fore lick
149247.728,0.204,fore lick
149314.385,0.308,fore lick
149381.047,0.354,fore lick
149447.7,0.463,fore lick
149514.365,0.594,fore lick
149581.021,0.673,fore lick
149647.681,0.792,fore lick
149714.336,0.874,fore lick
149780.994,0.97,fore lick
149847.65,1.012,fore lick
149914.308,1.018,fore lick
149980.966,1.054,fore lick
150047.627,0.97,fore lick
150114.283,0.924,fore lick
150180.942,0.96,fore lick
150247.602,0.971,fore lick
150314.259,0.96,fore lick
150380.916,1.027,fore lick
150447.58,1.041,fore lick
150514.233,0.99,fore lick
150580.892,1.018,fore lick
150647.55,0.998,fore lick
150714.211,1.013,fore lick
150780.865,0.966,fore lick
150847.527,0.942,fore lick
150914.181,0.915,fore lick
150980.845,0.887,fore lick
151047.498,0.925,fore lick
151114.158,0.941,fore lick
151180.818,0.911,fore lick
151247.473,0.833,fore lick
151314.131,0.808,fore lick
151380.792,0.798,fore lick
151447.454,0.776,fore lick
151514.109,0.78,fore lick
151580.767,0.778,fore lick
151647.423,0.777,fore lick
151714.084,0.771,fore lick
151780.743,0.799,fore lick
151847.399,0.811,fore lick
151914.056,0.819,fore lick
151980.715,0.831,fore lick
152047.373,0.825,fore lick
152114.029,0.877,fore lick
152180.688,0.94,fore lick
152247.345,0.978,fore lick
152314.008,0.969,fore lick
152380.663,0.925,fore lick
152447.324,0.883,fore lick
152513.978,0.849,fore lick
152580.634,0.774,fore lick
152647.295,0.691,fore lick
152713.954,0.619,fore lick
152780.613,0.516,fore lick
152847.27,0.452,fore lick
152913.928,0.374,fore lick
152980.581,0.273,fore lick
153047.238,0.192,fore lick
153113.903,0.123,fore lick
153180.56,0.062,fore lick
153247.218,0.007,fore lick
153313.871,-0.046,fore lick
153380.53,-0.096,fore lick
153447.189,-0.136,fore lick
153513.85,-0.135,fore lick
153580.506,-0.147,fore lick
153647.165,-0.151,fore lick
153713.818,-0.144,fore lick
153780.478,-0.127,fore lick
153847.134,-0.143,fore lick
153913.794,-0.122,fore lick
153980.451,-0.085,fore lick
154047.108,-0.056,fore lick
154113.771,-0.046,fore lick
154180.424,-0.043,fore lick
154247.082,-0.017,fore lick
154313.744,0.016,fore lick
154380.401,0.045,fore lick
154447.058,0.064,fore lick
154513.714,0.062,fore lick
154580.374,0.076,fore lick
154647.03,0.118,fore lick
154713.69,0.14,fore lick
154780.346,0.175,fore lick
154847.008,0.215,fore lick
154913.665,0.242,fore lick
154980.319,0.264,fore lick
155046.978,0.296,fore lick
155113.639,0.331,fore lick
155180.297,0.385,fore lick
155246.95,0.421,fore lick
155313.612,0.455,fore lick
155380.271,0.487,fore lick
155446.924,0.516,fore lick
155513.587,0.529,fore lick
155580.242,0.56,fore lick
155646.897,0.577,fore lick
155713.556,0.599,fore lick
155780.216,0.622,fore lick
155846.871,0.65,fore lick
155913.53,0.68,fore lick
155980.187,0.707,fore lick
156046.846,0.726,fore lick
156113.506,0.749,fore lick
156180.159,0.755,lick
156246.818,0.767,lick
156313.478,0.782,lick
156380.139,0.794,lick
156446.793,0.805,lick
156513.451,0.826,lick
156580.108,0.844,lick
156646.766,0.852,lick
156713.426,0.86,lick
156780.082,0.848,lick
156846.741,0.842,lick
156913.399,0.838,lick
156980.058,0.84,lick
157046.715,0.848,lick
157113.373,0.839,lick
157180.031,0.837,lick
157246.691,0.844,lick
157313.344,0.844,lick
157380.003,0.842,lick
157446.664,0.843,lick
157513.323,0.839,lick
157579.978,0.829,lick
157646.635,0.834,lick
157713.291,0.831,lick
157779.953,0.799,lick
157846.611,0.735,lick
157913.269,0.671,lick
157979.927,0.617,lick
158046.58,0.549,lick
158113.238,0.529,lick
158179.898,0.49,lick
158246.556,0.48,lick
158313.212,0.497,lick
158379.871,0.474,lick
158446.532,0.508,lick
158513.19,0.509,lick
158579.847,0.543,lick
158646.504,0.506,lick
158713.159,0.556,lick
158779.819,0.609,lick
158846.475,0.704,lick
158913.135,0.811,lick
158979.794,0.889,lick
159046.448,0.978,lick
159113.105,1.024,fore lick
159179.766,1.057,fore lick
159246.423,1.067,fore lick
159313.083,1.035,fore lick
159379.743,1.032,fore lick
159446.394,0.962,fore lick
159513.057,0.916,fore lick
159579.714,0.839,fore lick
159646.368,0.822,fore lick
159713.028,0.746,fore lick
159779.685,0.713,fore lick
159846.347,0.662,fore lick
159913.005,0.589,fore lick
159979.661,0.552,fore lick
160046.321,0.514,fore lick
160112.977,0.476,fore lick
160179.638,0.454,fore lick
160246.292,0.403,fore lick
160312.95,0.411,fore lick
160379.612,0.498,fore lick
160446.271,0.602,fore lick
160512.925,0.681,fore lick
160579.584,0.807,fore lick
160646.246,0.906,fore lick
160712.899,0.991,fore lick
160779.559,1.089,fore lick
160846.216,1.13,fore lick
160912.876,1.206,fore lick
160979.537,1.269,fore lick
161046.193,1.305,fore lick
161112.853,1.359,fore lick
161179.513,1.435,fore lick
161246.172,1.501,fore lick
161312.828,1.556,fore lick
161379.486,1.527,fore lick
161446.14,1.499,fore lick
161512.803,1.514,fore lick
161579.461,1.476,fore lick
161646.122,1.455,fore lick
161712.779,1.449,fore lick
161779.432,1.405,fore lick
161846.096,1.431,fore lick
161912.75,1.43,fore lick
161979.411,1.42,fore lick
162046.069,1.445,fore lick
162112.723,1.443,fore lick
162179.382,1.398,fore lick
162246.042,1.376,fore lick
162312.699,1.356,fore lick
162379.362,1.328,fore lick
162446.015,1.308,fore lick
162512.678,1.274,fore lick
162579.338,1.226,fore lick
162645.994,1.199,fore lick
162712.654,1.128,fore lick
162779.306,1.088,fore lick
162845.967,1.022,fore lick
162912.629,0.947,fore lick
162979.284,0.867,fore lick
163045.94,0.763,fore lick
163112.599,0.661,fore lick
163179.257,0.596,fore lick
163245.918,0.518,fore lick
163312.576,0.389,fore lick
163379.233,0.3,fore lick
163445.895,0.197,fore lick
163512.553,0.089,fore lick
163579.21,0.003,fore lick
163645.866,-0.089,fore lick
163712.527,-0.157,fore lick
163779.183,-0.25,fore lick
163845.84,-0.316,fore lick
163912.5,-0.365,fore lick
163979.16,-0.415,fore lick
164045.816,-0.442,fore lick
164112.477,-0.468,fore lick
164179.135,-0.494,fore lick
164245.79,-0.501,fore lick
164312.448,-0.491,fore lick
164379.108,-0.492,fore lick
164445.764,-0.487,fore lick
164512.425,-0.46,fore lick
164579.082,-0.444,fore lick
164645.741,-0.442,fore lick
164712.401,-0.425,fore lick
164779.056,-0.416,fore lick
164845.719,-0.431,fore lick
164912.372,-0.432,fore lick
164979.031,-0.439,fore lick
165045.691,-0.451,fore lick
165112.346,-0.439,fore lick
165179.007,-0.436,fore lick
165245.67,-0.432,fore lick
165312.325,-0.427,lick
165378.98,-0.41,lick
165445.64,-0.414,lick
165512.3,-0.41,lick
165578.955,-0.423,lick
165645.618,-0.42,lick
165712.277,-0.423,lick
165778.931,-0.418,lick
165845.589,-0.394,lick
165912.251,-0.388,lick
165978.91,-0.361,lick
166045.569,-0.358,lick
166112.224,-0.355,lick
166178.884,-0.356,lick
166245.543,-0.351,lick
166312.199,-0.348,lick
166378.857,-0.366,lick
166445.518,-0.368,lick
166512.173,-0.369,fore lick
166578.832,-0.37,fore lick
166645.49,-0.366,fore lick
166712.151,-0.36,fore lick
166778.807,-0.343,fore lick
166845.465,-0.345,fore lick
166912.126,-0.368,fore lick
166978.779,-0.376,fore lick
167045.437,-0.365,fore lick
167112.095,-0.359,fore lick
167178.76,-0.356,fore lick
167245.416,-0.362,fore lick
167312.071,-0.369,fore lick
167378.732,-0.382,fore lick
167445.389,-0.387,fore lick
167512.052,-0.41,fore lick
167578.709,-0.383,fore lick
167645.364,-0.382,fore lick
167712.024,-0.402,fore lick
167778.684,-0.417,fore lick
167845.341,-0.424,fore lick
167911.995,-0.405,fore lick
167978.657,-0.405,fore lick
168045.317,-0.401,fore lick
168111.972,-0.41,fore lick
168178.633,-0.412,fore lick
168245.289,-0.417,fore lick
168311.947,-0.424,fore lick
168378.603,-0.405,fore lick
168445.267,-0.411,fore lick
168511.922,-0.41,fore lick
168578.58,-0.44,fore lick
168645.239,-0.446,fore lick
168711.894,-0.431,fore lick
168778.556,-0.432,fore lick
168845.211,-0.411,fore lick
168911.869,-0.39,fore lick
168978.528,-0.371,fore lick
169045.192,-0.331,fore lick
169111.85,-0.272,fore lick
169178.506,-0.214,fore lick
169245.166,-0.146,fore lick
169311.823,-0.081,fore lick
169378.48,-0.034,fore lick
169445.135,0.028,fore lick
169511.798,0.087,fore lick
169578.455,0.17,fore lick
169645.113,0.219,fore lick
169711.769,0.276,fore lick
169778.43,0.325,fore lick
169845.09,0.332,fore lick
169911.747,0.309,fore lick
169978.408,0.294,fore lick
170045.062,0.24,fore lick
170111.724,0.182,fore lick
170178.382,0.136,fore lick
170245.036,0.078,fore lick
170311.697,0.026,fore lick
170378.355,-0.027,fore lick
170445.014,-0.086,fore lick
170511.671,-0.122,fore lick
170578.33,-0.195,fore lick
170644.987,-0.237,fore lick
170711.646,-0.285,fore lick
170778.301,-0.3,fore lick
170844.962,-0.323,fore lick
170911.623,-0.328,fore lick
170978.282,-0.341,fore lick
171044.936,-0.352,fore lick
171111.598,-0.365,fore lick
171178.255,-0.376,fore lick
171244.91,-0.383,fore lick
171311.574,-0.367,fore lick
171378.23,-0.341,fore lick
171444.887,-0.327,fore lick
171511.543,-0.317,fore lick
171578.204,-0.278,fore lick
171644.865,-0.273,fore lick
171711.521,-0.267,fore lick
171778.181,-0.279,fore lick
171844.835,-0.275,fore lick
171911.496,-0.246,fore lick
171978.152,-0.204,fore lick
172044.813,-0.163,fore lick
172111.471,-0.133,fore lick
172178.128,-0.096,fore lick
172244.785,-0.085,fore lick
172311.441,-0.075,fore lick
172378.106,-0.074,fore lick
172444.761,-0.051,fore lick
172511.423,-0.054,fore lick
172578.076,-0.052,fore lick
172644.733,-0.05,fore lick
172711.397,-0.039,fore lick
172778.056,-0.041,fore lick
172844.709,-0.054,fore lick
172911.368,-0.077,fore lick
172978.031,-0.093,fore lick
173044.683,-0.097,fore lick
173111.344,-0.096,fore lick
173178.005,-0.113,fore lick
173244.66,-0.109,fore lick
173311.321,-0.113,fore lick
173377.975,-0.117,fore lick
173444.635,-0.13,fore lick
173511.296,-0.131,lick
173577.949,-0.165,lick
173644.611,-0.174,lick
173711.266,-0.192,lick
173777.924,-0.203,lick
173844.587,-0.195,lick
173911.244,-0.195,lick
173977.9,-0.225,lick
174044.56,-0.248,lick
174111.221,-0.279,lick
174177.877,-0.288,lick
174244.534,-0.311,lick
174311.194,-0.332,lick
174377.849,-0.361,lick
174444.51,-0.368,lick
174511.168,-0.389,lick
174577.828,-0.393,lick
174644.483,-0.405,lick
174711.146,-0.408,lick
174777.801,-0.421,lick
174844.462,-0.429,lick
174911.117,-0.439,lick
174977.779,-0.433,lick
175044.435,-0.433,lick
175111.091,-0.427,lick
175177.748,-0.446,lick
175244.407,-0.438,lick
175311.069,-0.454,lick
175377.729,-0.455,lick
175444.387,-0.467,lick
175511.041,-0.469,lick
175577.701,-0.47,lick
175644.359,-0.45,lick
175711.015,-0.465,lick
175777.678,-0.457,lick
175844.332,-0.457,lick
175910.99,-0.475,lick
175977.648,-0.444,lick
176044.304,-0.433,lick
176110.968,-0.436,lick
176177.626,-0.42,lick
176244.278,-0.44,lick
176310.936,-0.438,lick
176377.593,-0.455,lick
176444.254,-0.469,lick
176510.908,-0.476,lick
176577.566,-0.477,lick
176644.223,-0.494,lick
176710.88,-0.477,lick
176777.541,-0.496,lick
176844.198,-0.496,lick
176910.857,-0.49,lick
176977.514,-0.538,lick
177044.173,-0.538,lick
177110.829,-0.508,lick
177177.487,-0.494,lick
177244.144,-0.46,lick
177310.8,-0.44,lick
177377.46,-0.403,lick
177444.116,-0.369,lick
177510.776,-0.347,lick
177577.434,-0.34,lick
177644.091,-0.333,lick
177710.745,-0.33,lick
177777.408,-0.306,lick
177844.063,-0.279,lick
177910.72,-0.245,lick
177977.374,-0.199,lick
178044.034,-0.184,lick
178110.694,-0.211,lick
178177.35,-0.225,lick
178244.009,-0.243,lick
178310.666,-0.232,lick
178377.32,-0.234,lick
178443.983,-0.243,lick
178510.635,-0.237,lick
178577.293,-0.228,lick
178643.952,-0.217,lick
178710.608,-0.241,lick
178777.27,-0.243,lick
178843.925,-0.255,lick
178910.58,-0.236,lick
178977.243,-0.254,lick
179043.896,-0.256,lick
179110.559,-0.245,lick
179177.213,-0.238,lick
179243.871,-0.216,lick
179310.527,-0.209,lick
179377.186,-0.195,lick
179443.842,-0.193,lick
179510.5,-0.216,lick
179577.156,-0.193,lick
179643.817,-0.197,lick
179710.473,-0.158,lick
179777.131,-0.166,lick
179843.789,-0.193,lick
179910.45,-0.223,lick
179977.105,-0.234,lick
180043.764,-0.239,lick
180110.416,-0.248,lick
180177.078,-0.257,lick
180243.731,-0.275,lick
180310.39,-0.301,lick
180377.053,-0.322,lick
180443.71,-0.335,lick
180510.363,-0.334,lick
180577.021,-0.373,lick
180643.681,-0.399,lick
180710.334,-0.432,lick
180776.994,-0.437,lick
180843.652,-0.427,lick
180910.31,-0.435,lick
180976.97,-0.446,lick
181043.628,-0.471,lick
181110.284,-0.482,lick
181176.938,-0.492,lick
181243.596,-0.508,lick
181310.255,-0.509,lick
181376.916,-0.513,lick
181443.567,-0.516,lick
181510.229,-0.53,lick
181576.886,-0.535,lick
181643.543,-0.521,lick
181710.203,-0.529,lick
181776.858,-0.527,lick
181843.518,-0.521,lick
181910.172,-0.515,fore lick
181976.828,-0.51,fore lick
182043.485,-0.492,fore lick
182110.143,-0.476,fore lick
182176.804,-0.475,fore lick
182243.464,-0.446,fore lick
182310.116,-0.422,fore lick
182376.777,-0.409,fore lick
182443.432,-0.394,fore lick
182510.093,-0.384,fore lick
182576.751,-0.36,fore lick
182643.405,-0.358,fore lick
182710.061,-0.334,fore lick
182776.719,-0.323,fore lick
182843.375,-0.314,fore lick
182910.035,-0.308,fore lick
182976.696,-0.305,fore lick
183043.354,-0.305,fore lick
183110.01,-0.32,fore lick
183176.663,-0.323,fore lick
183243.322,-0.341,fore lick
183309.981,-0.351,fore lick
183376.642,-0.365,fore lick
183443.299,-0.374,fore lick
183509.952,-0.387,fore lick
183576.611,-0.391,fore lick
183643.269,-0.39,fore lick
183709.926,-0.384,fore lick
183776.582,-0.375,fore lick
183843.239,-0.373,fore lick
183909.897,-0.375,fore lick
183976.56,-0.352,fore lick
184043.213,-0.35,fore lick
184109.872,-0.319,fore lick
184176.532,-0.296,fore lick
184243.187,-0.277,fore lick
184309.845,-0.295,fore lick
184376.509,-0.274,fore lick
184443.162,-0.247,fore lick
184509.825,-0.206,fore lick
184576.48,-0.183,fore lick
184643.135,-0.189,fore lick
184709.797,-0.19,fore lick
184776.453,-0.207,fore lick
184843.111,-0.196,fore lick
184909.77,-0.164,fore lick
184976.428,-0.165,fore lick
185043.089,-0.141,fore lick
185109.744,-0.14,fore lick
185176.405,-0.128,fore lick
185243.059,-0.116,fore lick
185309.717,-0.096,fore lick
185376.374,-0.082,fore lick
185443.032,-0.107,fore lick
185509.69,-0.121,fore lick
185576.349,-0.141,fore lick
185643.009,-0.114,fore lick
185709.668,-0.099,fore lick
185776.323,-0.083,fore lick
185842.983,-0.096,fore lick
185909.64,-0.101,fore lick
185976.296,-0.095,fore lick
186042.958,-0.061,fore lick
186109.617,-0.021,fore lick
186176.274,0.022,fore lick
186242.932,0.06,fore lick
186309.589,0.096,fore lick
186376.244,0.115,fore lick
186442.908,0.135,fore lick
186509.562,0.137,fore lick
186576.218,0.127,fore lick
186642.878,0.116,fore lick
186709.54,0.104,fore lick
186776.198,0.093,fore lick
186842.857,0.1,fore lick
186909.514,0.09,fore lick
186976.173,0.082,fore lick
187042.826,0.058,fore lick
187109.483,0.023,fore lick
187176.147,-0.016,fore lick
187242.799,-0.034,fore lick
187309.463,-0.045,fore lick
187376.117,-0.047,fore lick
187442.776,-0.008,lick
187509.433,0.018,lick
187576.09,0.044,lick
187642.75,0.064,lick
187709.411,0.062,lick
187776.064,0.06,lick
187842.727,0.026,lick
187909.381,-0.003,lick
187976.038,-0.02,lick
188042.696,-0.063,lick
188109.355,-0.083,lick
188176.013,-0.1,lick
188242.674,-0.145,lick
188309.329,-0.181,lick
188375.99,-0.238,lick
188442.649,-0.275,lick
188509.307,-0.322,lick
188575.964,-0.292,lick
188642.622,-0.274,lick
188709.28,-0.25,lick
188775.94,-0.178,lick
188842.599,-0.113,lick
188909.251,-0.024,lick
188975.909,0.064,lick
189042.571,0.153,lick
189109.226,0.245,lick
189175.883,0.307,lick
189242.542,0.416,lick
189309.205,0.52,lick
189375.858,0.541,lick
189442.521,0.609,lick
189509.176,0.731,lick
189575.832,0.758,lick
189642.49,0.818,lick
189709.149,0.861,lick
189775.807,0.886,lick
189842.47,0.936,lick
189909.128,0.917,lick
189975.781,0.926,lick
190042.442,0.921,lick
190109.102,0.904,lick
190175.754,0.929,lick
190242.413,0.907,lick
190309.075,0.89,lick
190375.732,0.959,fore lick
190442.389,0.936,fore lick
190509.045,0.892,fore lick
190575.708,0.861,fore lick
190642.364,0.823,fore lick
190709.021,0.816,fore lick
190775.677,0.794,fore lick
190842.335,0.787,fore lick
190908.994,0.806,fore lick
190975.655,0.792,fore lick
191042.308,0.804,fore lick
191108.972,0.808,fore lick
191175.625,0.8,fore lick
191242.284,0.789,fore lick
191308.944,0.8,fore lick
191375.605,0.814,fore lick
191442.262,0.84,fore lick
191508.916,0.859,fore lick
191575.578,0.899,fore lick
191642.233,0.893,fore lick
191708.891,0.838,fore lick
191775.547,0.78,fore lick
191842.207,0.704,fore lick
191908.863,0.63,fore lick
191975.523,0.593,fore lick
192042.181,0.572,fore lick
192108.838,0.609,fore lick
192175.499,0.6,fore lick
192242.155,0.616,fore lick
192308.815,0.613,fore lick
192375.477,0.621,fore lick
192442.131,0.634,fore lick
192508.791,0.637,fore lick
192575.448,0.615,fore lick
192642.11,0.649,fore lick
192708.768,0.702,fore lick
192775.42,0.752,fore lick
192842.078,0.798,fore lick
192908.737,0.841,fore lick
192975.396,0.843,fore lick
193042.057,0.83,fore lick
193108.713,0.756,fore lick
193175.375,0.712,fore lick
193242.03,0.635,fore lick
193308.687,0.545,fore lick
193375.345,0.436,fore lick
193442.002,0.34,fore lick
193508.662,0.292,fore lick
193575.322,0.261,fore lick
193641.98,0.205,fore lick
193708.639,0.196,fore lick
193775.298,0.178,fore lick
193841.953,0.199,fore lick
193908.609,0.202,idle
193975.27,0.212,idle
194041.93,0.217,idle
194108.587,0.245,idle
194175.244,0.28,idle
194241.902,0.308,idle
194308.559,0.348,idle
194375.218,0.386,idle
194441.877,0.399,idle
194508.533,0.365,idle
194575.196,0.325,idle
194641.854,0.294,idle
194708.507,0.237,idle
194775.169,0.189,idle
194841.828,0.132,idle
194908.483,0.09,idle
194975.143,0.049,idle
195041.8,0.007,idle
195108.459,-0.042,idle
195175.116,-0.092,idle
195241.772,-0.122,idle
195308.434,-0.144,idle
195375.091,-0.148,idle
195441.75,-0.148,idle
195508.405,-0.124,idle
195575.068,-0.112,idle
195641.724,-0.13,idle
195708.383,-0.172,idle
195775.038,-0.189,idle
195841.7,-0.225,idle
195908.354,-0.238,idle
195975.017,-0.242,idle
196041.67,-0.265,idle
196108.33,-0.281,idle
196174.993,-0.282,idle
196241.647,-0.269,idle
196308.304,-0.256,idle
196374.967,-0.249,idle
196441.623,-0.231,idle
196508.278,-0.219,lick
196574.937,-0.192,lick
196641.597,-0.144,lick
196708.258,-0.077,lick
196774.914,-0.021,lick
196841.573,0.039,lick
196908.228,0.068,lick
196974.888,0.084,lick
197041.545,0.102,lick
197108.204,0.119,lick
197174.865,0.148,lick
197241.522,0.154,lick
197308.178,0.217,lick
197374.841,0.243,lick
197441.494,0.322,lick
197508.151,0.401,lick
197574.812,0.456,lick
197641.473,0.538,lick
197708.127,0.622,lick
197774.784,0.689,lick
197841.444,0.737,lick
197908.105,0.813,lick
197974.758,0.886,lick
198041.422,0.963,lick
198108.076,1.031,lick
198174.735,1.075,lick
198241.392,1.122,lick
198308.052,1.092,lick
198374.71,1.141,lick
198441.365,1.124,lick
198508.027,1.111,lick
198574.688,1.112,lick
198641.342,1.077,lick
198707.999,1.044,lick
198774.662,1.017,lick
198841.317,0.994,lick
198907.977,0.961,lick
198974.636,0.936,lick
199041.291,0.904,lick
199107.949,0.876,lick
199174.608,0.847,lick
199241.265,0.834,lick
199307.923,0.826,lick
199374.586,0.767,lick
199441.238,0.729,lick
199507.897,0.69,lick
199574.557,0.666,lick
199641.214,0.641,lick
199707.874,0.605,lick
199774.535,0.585,lick
199841.19,0.575,lick
199907.85,0.564,lick
199974.507,0.552,lick
200041.163,0.548,lick
200107.822,0.546,lick
200174.476,0.548,lick
200241.133,0.541,lick
200307.792,0.544,lick
200374.453,0.563,lick
200441.111,0.553,lick
200507.769,0.549,lick
200574.42,0.54,lick
200641.078,0.539,lick
200707.737,0.552,lick
200774.395,0.562,lick
200841.054,0.567,lick
200907.712,0.573,lick
200974.367,0.574,lick
201041.029,0.587,lick
201107.684,0.591,lick
201174.342,0.59,lick
201240.996,0.6,lick
201307.659,0.6,lick
201374.317,0.589,idle
201440.974,0.578,idle
201507.628,0.541,idle
201574.286,0.488,idle
201640.947,0.436,idle
201707.598,0.386,idle
201774.259,0.345,idle
201840.915,0.301,idle
201907.576,0.265,idle
201974.229,0.238,idle
202040.891,0.199,idle
202107.544,0.186,idle
202174.201,0.222,idle
202240.861,0.299,idle
202307.517,0.364,idle
202374.174,0.441,idle
202440.836,0.511,idle
202507.493,0.597,idle
202574.151,0.699,idle
202640.805,0.811,idle
202707.463,0.907,idle
202774.124,0.991,idle
202840.776,1.093,idle
202907.437,1.154,idle
202974.094,1.224,idle
203040.754,1.265,idle
203107.411,1.299,idle
203174.064,1.279,idle
203240.722,1.243,idle
203307.379,1.223,idle
203374.042,1.215,idle
203440.695,1.218,idle
203507.353,1.235,idle
203574.014,1.236,walking
203640.671,1.213,walking
203707.327,1.225,walking
203773.988,1.217,walking
203840.644,1.166,walking
203907.299,1.163,walking
203973.959,1.177,walking
204040.617,1.224,walking
204107.271,1.256,walking
204173.932,1.272,walking
204240.585,1.269,walking
204307.244,1.279,walking
204373.903,1.257,walking
204440.559,1.255,walking
204507.216,1.231,walking
204573.876,1.217,walking
204640.529,1.226,walking
204707.192,1.201,walking
204773.85,1.209,walking
204840.501,1.239,walking
204907.164,1.245,walking
204973.817,1.23,walking
205040.474,1.212,walking
205107.132,1.201,walking
205173.79,1.207,walking
205240.449,1.201,walking
205307.109,1.175,walking
205373.768,1.152,walking
205440.424,1.103,walking
205507.078,1.058,walking
205573.735,0.977,walking
205640.394,0.878,walking
205707.051,0.783,walking
205773.71,0.672,walking
205840.37,0.582,walking
205907.024,0.484,walking
205973.681,0.375,walking
206040.343,0.276,walking
206107,0.174,walking
206173.656,0.066,walking
206240.309,-0.034,walking
206306.971,-0.124,walking
206373.628,-0.201,walking
206440.282,-0.255,walking
206506.939,-0.308,idle
206573.596,-0.313,idle
206640.256,-0.309,idle
206706.913,-0.297,idle
206773.574,-0.291,idle
206840.232,-0.3,idle
206906.886,-0.278,idle
206973.545,-0.262,idle
207040.199,-0.259,idle
207106.857,-0.266,idle
207173.519,-0.251,idle
207240.172,-0.243,idle
207306.834,-0.239,idle
207373.491,-0.233,idle
207440.145,-0.234,idle
207506.807,-0.234,idle
207573.461,-0.239,idle
207640.119,-0.236,idle
207706.78,-0.244,idle
207773.435,-0.245,idle
207840.093,-0.232,idle
207906.747,-0.232,idle
207973.404,-0.229,idle
208040.068,-0.219,idle
208106.723,-0.207,idle
208173.383,-0.206,idle
208240.038,-0.209,idle
208306.694,-0.197,idle
208373.359,-0.193,idle
208440.015,-0.187,idle
208506.671,-0.186,idle
208573.326,-0.176,idle
208639.991,-0.191,idle
208706.648,-0.182,idle
208773.304,-0.181,idle
208839.96,-0.193,idle
208906.617,-0.202,idle
208973.276,-0.228,idle
209039.934,-0.241,idle
209106.593,-0.267,idle
209173.251,-0.309,idle
209239.907,-0.325,idle
209306.566,-0.365,idle
209373.228,-0.401,idle
209439.885,-0.437,idle
209506.54,-0.47,idle
209573.201,-0.5,idle
209639.857,-0.515,idle
209706.519,-0.528,idle
209773.172,-0.522,idle
209839.831,-0.52,idle
209906.49,-0.504,idle
209973.148,-0.473,idle
210039.809,-0.462,idle
210106.463,-0.434,idle
210173.121,-0.387,idle
210239.78,-0.362,idle
210306.439,-0.331,idle
210373.096,-0.314,idle
210439.755,-0.307,defecation
210506.411,-0.287,defecation
210573.071,-0.281,defecation
210639.73,-0.269,defecation
210706.385,-0.281,defecation
210773.044,-0.297,defecation
210839.703,-0.306,defecation
210906.361,-0.347,defecation
210973.018,-0.37,defecation
211039.676,-0.393,defecation
211106.335,-0.408,defecation
