time,dF/F,behavior
140182.339,-1.222,walking
140248.998,-1.141,walking
140315.66,-0.858,walking
140382.311,-0.791,walking
140448.97,-0.778,walking
140515.632,-0.68,walking
140582.291,-0.577,walking
140648.95,-0.367,walking
140715.609,-0.175,walking
140782.261,0,walking
140848.922,0.254,walking
140915.581,0.381,walking
140982.239,0.525,walking
141048.895,0.659,walking
141115.556,0.768,walking
141182.212,0.824,walking
141248.869,0.816,walking
141315.531,0.582,walking
141382.189,0.687,walking
141448.843,0.521,walking
141515.504,0.419,walking
141582.164,0.314,walking
141648.823,0.073,walking
141715.476,-0.068,walking
141782.135,-0.168,walking
141848.797,-0.365,walking
141915.451,-0.397,walking
141982.112,-0.632,walking
142048.77,-0.735,walking
142115.428,-0.874,walking
142182.086,-0.757,walking
142248.748,-0.878,walking
142315.399,-0.817,walking
142382.06,-0.813,walking
142448.721,-0.802,walking
142515.378,-0.735,walking
142582.036,-0.685,walking
142648.69,-0.587,walking
142715.354,-0.464,walking
142782.008,-0.393,walking
142848.671,-0.263,walking
142915.324,-0.197,walking
142981.983,0.093,walking
143048.639,0.163,walking
143115.298,0.375,walking
143181.957,0.316,walking
143248.62,0.358,walking
143315.278,0.551,walking
143381.935,0.485,walking
143448.59,0.605,walking
143515.252,0.852,walking
143581.906,1.082,walking
143648.566,1.129,walking
143715.225,1.111,walking
143781.883,0.979,walking
143848.544,0.773,walking
143915.199,0.75,walking
143981.855,0.589,walking
144048.516,0.586,walking
144115.171,0.507,walking
144181.834,0.481,walking
144248.492,0.504,walking
144315.147,0.539,walking
144381.807,0.539,walking
144448.468,0.544,supported rearing
144515.122,0.505,supported rearing
144581.78,0.229,supported rearing
144648.441,0.129,supported rearing
144715.098,0.047,supported rearing
144781.76,0.151,supported rearing
144848.417,0.149,supported rearing
144915.074,0.135,supported rearing
144981.731,0.189,supported rearing
145048.389,0.076,supported rearing
145115.047,0.186,supported rearing
145181.705,0.232,supported rearing
145248.362,0.365,supported rearing
145315.023,0.327,supported rearing
145381.679,0.329,supported rearing
145448.336,0.397,supported rearing
145514.999,0.238,supported rearing
145581.654,0.347,supported rearing
145648.312,0.459,supported rearing
145714.971,0.59,supported rearing
145781.63,0.656,supported rearing
145848.287,0.725,supported rearing
145914.947,0.689,supported rearing
145981.606,0.794,supported rearing
146048.261,0.894,supported rearing
146114.922,0.738,supported rearing
146181.583,0.659,supported rearing
146248.235,0.677,supported rearing
146314.898,0.64,supported rearing
146381.553,0.539,supported rearing
146448.215,0.428,supported rearing
146514.872,0.438,supported rearing
146581.533,0.45,supported rearing
146648.189,0.355,supported rearing
146714.849,0.376,supported rearing
146781.503,0.326,supported rearing
146848.166,0.344,supported rearing
146914.819,0.302,supported rearing
146981.478,0.229,supported rearing
147048.137,0.13,supported rearing
147114.796,0.212,supported rearing
147181.456,0.199,supported rearing
147248.109,0.155,supported rearing
147314.77,0.063,walking
147381.428,0.087,walking
147448.085,0.198,walking
147514.749,0.07,walking
147581.406,0.025,walking
147648.062,0.115,walking
147714.72,0.147,walking
147781.379,0.2,walking
147848.038,0.062,walking
147914.692,0.245,walking
147981.354,0.232,walking
148048.011,0.365,walking
148114.673,0.307,walking
148181.329,0.5,walking
148247.988,0.559,walking
148314.642,0.676,walking
148381.305,0.771,walking
148447.959,0.709,walking
148514.62,0.843,walking
148581.277,0.814,walking
148647.933,0.789,walking
148714.594,0.78,walking
148781.255,0.856,walking
148847.908,0.995,walking
148914.568,0.873,walking
148981.224,0.806,walking
149047.885,0.678,walking
149114.547,0.668,walking
149181.2,0.653,walking
149247.863,0.663,walking
149314.518,0.595,walking
149381.18,0.486,walking
149447.834,0.411,walking
149514.496,0.335,walking
149581.151,0.321,walking
149647.813,0.365,walking
149714.464,0.336,walking
149781.129,0.233,walking
149847.784,0.37,walking
149914.442,0.386,idle
149981.104,0.446,idle
150047.757,0.517,idle
150114.417,0.353,idle
150181.079,0.22,idle
150247.734,0.183,idle
150314.391,0.124,idle
150381.049,0.191,idle
150447.711,0.345,idle
150514.366,0.506,idle
150581.028,0.643,idle
150647.681,0.64,idle
150714.343,0.502,idle
150780.999,0.495,idle
150847.657,0.417,idle
150914.316,0.484,idle
150980.972,0.408,idle
151047.631,0.324,idle
151114.294,0.39,idle
151180.947,0.35,idle
151247.606,0.359,idle
151314.265,0.331,idle
151380.923,0.406,idle
151447.58,0.396,idle
151514.241,0.274,idle
151580.897,0.279,idle
151647.557,0.234,idle
151714.213,0.229,idle
151780.873,0.08,idle
151847.532,-0.001,idle
151914.192,-0.141,idle
151980.851,-0.168,idle
152047.509,-0.119,idle
152114.168,-0.041,idle
152180.821,-0.004,idle
152247.481,-0.033,idle
152314.139,0.043,idle
152380.799,0.082,idle
152447.457,-0.017,idle
152514.112,0.112,idle
152580.771,0.036,idle
152647.431,0.137,idle
152714.089,0.344,idle
152780.745,0.422,idle
152847.402,0.486,idle
152914.061,0.518,idle
152980.725,0.619,idle
153047.378,0.752,idle
153114.04,0.764,idle
153180.698,0.941,idle
153247.357,0.946,idle
153314.013,0.921,idle
153380.674,0.666,idle
153447.331,0.765,idle
153513.984,0.667,idle
153580.648,0.525,idle
153647.3,0.318,idle
153713.963,0.321,idle
153780.622,0.378,idle
153847.279,0.48,idle
153913.936,0.526,idle
153980.596,0.384,idle
154047.254,0.413,idle
154113.908,0.525,idle
154180.571,0.426,idle
154247.224,0.328,idle
154313.883,0.468,idle
154380.54,0.68,idle
154447.204,0.567,idle
154513.858,0.548,idle
154580.514,0.787,idle
154647.178,0.962,idle
154713.834,0.853,idle
154780.495,0.787,idle
154847.15,0.584,idle
154913.808,0.67,idle
154980.47,0.817,idle
155047.123,0.725,idle
155113.782,0.674,idle
155180.439,0.731,idle
155247.099,0.811,idle
155313.761,0.778,idle
155380.416,0.753,idle
155447.076,0.847,idle
155513.73,0.916,idle
155580.391,0.776,idle
155647.045,0.723,idle
155713.708,0.762,idle
155780.366,0.834,idle
155847.025,1.012,idle
155913.682,0.981,idle
155980.341,0.969,idle
156046.997,0.775,idle
156113.653,0.777,idle
156180.315,0.712,idle
156246.973,0.783,idle
156313.632,0.759,idle
156380.286,0.675,idle
156446.945,0.812,idle
156513.603,0.799,idle
156580.26,0.745,idle
156646.919,0.939,idle
156713.578,0.88,idle
156780.237,0.845,idle
156846.896,0.577,idle
156913.546,0.684,idle
156980.212,0.715,idle
157046.867,0.866,idle
157113.531,0.803,idle
157180.185,0.803,idle
157246.847,0.569,idle
157313.501,0.561,idle
157380.159,0.554,idle
157446.82,0.266,idle
157513.475,0.243,idle
157580.133,0.34,idle
157646.797,0.118,idle
157713.451,0.089,idle
157780.108,0.142,idle
157846.768,0.276,idle
157913.423,0.058,idle
157980.085,-0.086,idle
158046.743,-0.155,idle
158113.399,-0.101,idle
158180.061,-0.132,idle
158246.717,0.046,idle
158313.373,-0.037,idle
158380.034,-0.013,idle
158446.694,0.198,idle
158513.348,0.266,idle
158580.009,0.17,idle
158646.664,0.227,idle
158713.322,0.304,idle
158779.98,0.152,idle
158846.641,0.1,idle
158913.3,0.259,idle
158979.954,0.426,idle
159046.616,0.481,idle
159113.27,0.381,walking
159179.931,0.386,walking
159246.589,0.412,walking
159313.245,0.417,walking
159379.91,0.407,walking
159446.563,0.246,walking
159513.22,0.191,walking
159579.881,0.45,walking
159646.542,0.676,walking
159713.197,0.573,walking
159779.852,0.73,walking
159846.515,0.837,walking
159913.169,0.787,walking
159979.828,0.772,walking
160046.489,0.786,walking
160113.142,0.85,walking
160179.802,0.98,walking
160246.458,0.911,walking
160313.116,0.903,walking
160379.779,1.055,walking
160446.433,1.164,walking
160513.093,1.321,walking
160579.751,1.152,walking
160646.404,0.945,walking
160713.065,1.027,walking
160779.722,0.956,walking
160846.379,0.888,walking
160913.041,0.847,walking
160979.694,0.844,walking
161046.354,0.74,walking
161113.009,0.761,walking
161179.671,0.645,walking
161246.327,0.761,walking
161312.987,0.817,walking
161379.64,0.713,walking
161446.302,0.647,walking
161512.96,0.496,walking
161579.619,0.293,walking
161646.276,0.263,walking
161712.932,0.116,walking
161779.588,0.056,walking
161846.243,0.215,walking
161912.902,0.388,walking
161979.561,0.555,walking
162046.219,0.641,walking
162112.878,0.693,walking
162179.533,0.703,walking
162246.196,0.687,walking
162312.851,0.809,walking
162379.506,0.937,walking
162446.166,0.905,walking
162512.822,0.853,walking
162579.48,1.013,walking
162646.138,0.974,walking
162712.797,1.062,walking
162779.454,1.1,walking
162846.114,0.919,walking
162912.774,0.676,walking
162979.43,0.535,walking
163046.086,0.51,walking
163112.746,0.473,walking
163179.4,0.594,walking
163246.057,0.494,walking
163312.716,0.396,walking
163379.371,0.354,walking
163446.034,0.439,walking
163512.691,0.55,walking
163579.346,0.667,walking
163646.004,0.757,walking
163712.66,0.885,walking
163779.318,1.102,walking
163845.976,1.126,walking
163912.636,1.203,walking
163979.291,1.191,walking
164045.949,1.243,walking
164112.608,1.277,walking
164179.265,1.131,walking
164245.928,1.269,walking
164312.585,1.325,walking
164379.242,1.272,walking
164445.898,1.194,walking
164512.554,1.081,walking
164579.217,0.992,walking
164645.875,1.075,walking
164712.531,1.011,walking
164779.187,0.677,walking
164845.846,0.871,walking
164912.503,0.928,walking
164979.161,0.871,walking
165045.82,0.919,walking
165112.477,0.717,walking
165179.136,0.752,walking
165245.789,0.583,walking
165312.451,0.541,walking
165379.109,0.436,walking
165445.766,0.483,walking
165512.42,0.46,walking
165579.078,0.32,walking
165645.735,0.221,walking
165712.399,0.27,walking
165779.055,0.456,walking
165845.71,0.294,walking
165912.366,0.244,walking
165979.03,0.246,walking
166045.686,0.278,walking
166112.342,0.224,walking
166178.997,0.254,walking
166245.655,0.437,walking
166312.318,0.243,walking
166378.973,0.324,walking
166445.631,0.25,walking
166512.289,0.288,walking
166578.943,0.479,walking
166645.606,0.384,walking
166712.259,0.154,walking
166778.922,0.302,walking
166845.578,0.295,walking
166912.237,0.285,walking
166978.893,0.209,walking
167045.547,0.223,walking
167112.204,0.472,walking
167178.868,0.441,walking
167245.524,0.326,walking
167312.182,0.403,walking
167378.838,0.346,walking
167445.494,0.47,walking
167512.153,0.45,walking
167578.812,0.455,walking
167645.468,0.53,walking
167712.13,0.644,walking
167778.784,0.538,walking
167845.439,0.581,walking
167912.101,0.663,walking
167978.759,0.917,walking
168045.413,0.912,walking
168112.073,0.848,walking
168178.732,1.011,walking
168245.388,1.043,walking
168312.048,1.172,walking
168378.707,1.256,walking
168445.362,1.198,walking
168512.02,1.271,walking
168578.679,1.314,walking
168645.34,1.414,walking
168711.994,1.348,walking
168778.652,1.17,walking
168845.308,1.103,walking
168911.97,0.981,idle
168978.628,0.704,idle
169045.286,0.565,idle
169111.945,0.514,idle
169178.602,0.214,idle
169245.256,-0.034,idle
169311.917,-0.178,idle
169378.577,-0.417,idle
169445.23,-0.711,idle
169511.887,-0.981,idle
169578.546,-1.306,idle
169645.205,-1.347,idle
169711.86,-1.207,idle
169778.52,-1.128,idle
169845.178,-1.206,idle
169911.84,-1.312,idle
169978.497,-1.336,idle
170045.152,-1.273,idle
170111.807,-1.222,idle
170178.466,-0.978,idle
170245.128,-0.583,idle
170311.784,-0.562,idle
170378.442,-0.375,idle
170445.1,-0.246,idle
170511.76,-0.083,idle
170578.417,0.178,idle
170645.077,0.133,idle
170711.73,0.113,idle
170778.389,0.109,idle
170845.048,0.128,idle
170911.703,0.315,idle
170978.365,0.508,idle
171045.023,0.433,idle
171111.676,0.367,idle
171178.335,0.278,idle
171244.997,0.043,idle
171311.655,0.127,idle
171378.312,0.226,idle
171444.971,0.354,idle
171511.623,0.274,idle
171578.283,0.197,idle
171644.943,0.162,idle
171711.599,0.154,idle
171778.256,0.141,idle
171844.915,0.106,idle
171911.573,0.04,idle
171978.233,-0.105,idle
172044.885,-0.125,idle
172111.547,-0.171,idle
172178.205,-0.276,idle
172244.864,-0.282,idle
172311.522,-0.171,idle
172378.176,-0.234,idle
172444.836,-0.109,idle
172511.493,-0.093,idle
172578.139,0.045,idle
172644.808,0.051,idle
172711.47,0.003,idle
172778.126,0.024,idle
172844.785,0.098,idle
172911.444,-0.064,idle
172978.096,-0.117,idle
173044.754,-0.038,idle
173111.413,-0.024,idle
173178.071,-0.117,idle
173244.727,-0.077,idle
173311.385,-0.29,idle
173378.043,-0.32,hind lick
173444.705,-0.317,hind lick
173511.362,-0.213,hind lick
173578.018,-0.303,hind lick
173644.68,-0.435,hind lick
173711.335,-0.486,hind lick
173777.992,-0.51,hind lick
173844.651,-0.465,hind lick
173911.31,-0.222,hind lick
173977.967,-0.122,hind lick
174044.622,-0.088,hind lick
174111.281,-0.045,hind lick
174177.941,0.216,hind lick
174244.597,0.121,hind lick
174311.254,0.194,hind lick
174377.913,0.287,hind lick
174444.575,0.142,hind lick
174511.227,0.131,hind lick
174577.891,-0.038,hind lick
174644.549,0.118,hind lick
174711.203,0.215,hind lick
174777.861,0.167,hind lick
174844.518,0.144,hind lick
174911.176,0.093,hind lick
174977.837,0.119,hind lick
175044.495,0.028,hind lick
175111.147,-0.015,hind lick
175177.812,-0.111,hind lick
175244.464,-0.186,hind lick
175311.122,-0.378,hind lick
175377.78,-0.509,hind lick
175444.439,-0.585,hind lick
175511.098,-0.668,hind lick
175577.757,-0.621,hind lick
175644.416,-0.843,hind lick
175711.07,-1.031,hind lick
175777.726,-1.118,hind lick
175844.39,-1.4,hind lick
175911.044,-1.543,hind lick
175977.703,-1.62,hind lick
176044.357,-1.68,hind lick
176111.017,-1.721,hind lick
176177.673,-2.002,hind lick
176244.329,-1.825,hind lick
176310.99,-1.891,hind lick
176377.65,-1.937,hind lick
176444.308,-1.903,hind lick
176510.965,-1.873,hind lick
176577.619,-1.821,hind lick
176644.275,-1.583,hind lick
176710.937,-1.425,hind lick
176777.596,-1.308,hind lick
176844.25,-1.079,hind lick
176910.911,-1.056,hind lick
176977.568,-1.046,hind lick
177044.223,-1.086,hind lick
177110.882,-1.119,hind lick
177177.538,-1.004,hind lick
177244.199,-1.176,hind lick
177310.85,-0.961,hind lick
177377.511,-0.956,hind lick
177444.166,-1.009,hind lick
177510.828,-0.771,hind lick
177577.482,-0.853,hind lick
177644.138,-0.96,hind lick
177710.799,-1.093,hind lick
177777.46,-1.176,hind lick
177844.115,-1.278,hind lick
177910.773,-1.436,hind lick
177977.427,-1.539,hind lick
178044.087,-1.544,abdomen lick
178110.742,-1.491,abdomen lick
178177.402,-1.462,abdomen lick
178244.062,-1.392,abdomen lick
178310.716,-1.522,abdomen lick
178377.376,-1.6,abdomen lick
178444.036,-1.462,abdomen lick
178510.691,-1.738,abdomen lick
178577.347,-1.738,abdomen lick
178644.003,-1.877,abdomen lick
178710.661,-1.781,abdomen lick
178777.318,-1.641,abdomen lick
178843.975,-1.618,abdomen lick
178910.638,-1.502,abdomen lick
178977.292,-1.46,abdomen lick
179043.951,-1.413,abdomen lick
179110.607,-1.48,abdomen lick
179177.263,-1.624,abdomen lick
179243.921,-1.663,abdomen lick
179310.583,-1.904,abdomen lick
179377.241,-1.852,abdomen lick
179443.896,-1.934,abdomen lick
179510.554,-1.895,abdomen lick
179577.211,-1.963,abdomen lick
179643.87,-1.841,abdomen lick
179710.527,-1.84,abdomen lick
179777.182,-1.948,abdomen lick
179843.837,-1.84,abdomen lick
179910.499,-1.845,abdomen lick
179977.155,-1.949,abdomen lick
180043.812,-2.034,abdomen lick
180110.474,-1.984,abdomen lick
180177.128,-1.603,abdomen lick
180243.785,-1.739,abdomen lick
180310.442,-1.609,abdomen lick
180377.099,-1.43,abdomen lick
180443.755,-1.475,abdomen lick
180510.413,-1.542,abdomen lick
180577.074,-1.341,abdomen lick
180643.728,-1.474,abdomen lick
180710.386,-1.205,abdomen lick
180777.049,-0.894,abdomen lick
180843.703,-0.837,abdomen lick
180910.363,-0.55,abdomen lick
180977.016,-0.11,abdomen lick
181043.679,0.211,abdomen lick
181110.332,0.535,abdomen lick
181176.992,0.378,abdomen lick
181243.651,0.559,abdomen lick
181310.309,0.878,abdomen lick
181376.961,0.795,abdomen lick
181443.624,1.035,abdomen lick
181510.277,1.431,abdomen lick
181576.934,1.504,abdomen lick
181643.593,1.795,abdomen lick
181710.253,1.739,abdomen lick
181776.912,1.607,abdomen lick
181843.563,1.683,abdomen lick
181910.224,1.8,abdomen lick
181976.88,1.714,abdomen lick
182043.542,1.831,abdomen lick
182110.196,1.751,abdomen lick
182176.852,1.994,abdomen lick
182243.511,2.166,abdomen lick
182310.168,2.181,abdomen lick
182376.826,2.225,abdomen lick
182443.487,2.204,abdomen lick
182510.139,2.079,abdomen lick
182576.8,2.158,abdomen lick
182643.459,2.216,abdomen lick
182710.117,2.215,abdomen lick
182776.769,2.429,abdomen lick
182843.433,2.678,abdomen lick
182910.088,2.739,abdomen lick
182976.743,2.945,abdomen lick
183043.401,2.916,abdomen lick
183110.056,3.025,abdomen lick
183176.72,2.887,abdomen lick
183243.374,2.901,abdomen lick
183310.03,2.816,abdomen lick
183376.692,2.932,abdomen lick
183443.344,2.949,abdomen lick
183510.006,2.868,abdomen lick
183576.659,2.721,abdomen lick
183643.318,2.521,abdomen lick
183709.975,2.492,abdomen lick
183776.637,2.286,abdomen lick
183843.29,1.964,abdomen lick
183909.95,1.686,abdomen lick
183976.611,1.514,abdomen lick
184043.263,1.269,abdomen lick
184109.927,1.079,abdomen lick
184176.582,1.09,abdomen lick
184243.24,1.011,abdomen lick
184309.899,0.923,abdomen lick
184376.559,0.683,abdomen lick
184443.212,0.6,abdomen lick
184509.877,0.599,abdomen lick
184576.53,0.756,abdomen lick
184643.191,0.856,abdomen lick
184709.85,0.791,abdomen lick
184776.504,0.721,abdomen lick
184843.162,0.835,abdomen lick
184909.823,0.778,abdomen lick
184976.483,0.77,abdomen lick
185043.141,0.699,abdomen lick
185109.8,0.616,abdomen lick
185176.455,0.618,abdomen lick
185243.111,0.75,abdomen lick
185309.773,1,abdomen lick
185376.431,1.16,hind lick
185443.085,1.197,hind lick
185509.75,1.208,hind lick
185576.406,1.02,hind lick
185643.062,1.055,hind lick
185709.719,1.238,hind lick
185776.376,1.249,hind lick
185843.038,1.248,hind lick
185909.692,1.45,hind lick
185976.356,1.455,hind lick
186043.015,1.594,hind lick
186109.667,1.656,hind lick
186176.329,1.627,hind lick
186242.989,1.622,hind lick
186309.642,1.689,hind lick
186376.302,1.703,hind lick
186442.963,1.858,hind lick
186509.616,2.021,hind lick
186576.277,2.164,hind lick
186642.937,2.181,hind lick
186709.593,1.995,hind lick
186776.255,2.101,hind lick
186842.912,2.05,abdomen lick
186909.571,1.935,abdomen lick
186976.224,1.877,abdomen lick
187042.884,1.844,abdomen lick
187109.541,1.796,abdomen lick
187176.202,1.801,abdomen lick
187242.861,1.816,abdomen lick
187309.516,1.665,abdomen lick
187376.179,1.518,abdomen lick
187442.836,1.506,abdomen lick
187509.493,1.287,abdomen lick
187576.152,1.103,abdomen lick
187642.807,1.077,abdomen lick
187709.47,1.083,abdomen lick
187776.128,1.019,abdomen lick
187842.781,0.977,abdomen lick
187909.444,0.996,abdomen lick
187976.098,0.782,abdomen lick
188042.76,0.947,abdomen lick
188109.42,1.023,abdomen lick
188176.075,1.158,abdomen lick
188242.733,0.956,abdomen lick
188309.392,1.056,abdomen lick
188376.046,1.212,abdomen lick
188442.706,1.185,abdomen lick
188509.362,1.062,abdomen lick
188576.027,1.4,abdomen lick
188642.684,1.493,abdomen lick
188709.337,1.572,abdomen lick
188776,1.702,abdomen lick
188842.656,1.993,abdomen lick
188909.317,2.159,abdomen lick
188975.975,2.57,abdomen lick
189042.632,2.478,abdomen lick
189109.288,2.725,abdomen lick
189175.946,2.618,abdomen lick
189242.606,2.631,abdomen lick
189309.261,2.473,abdomen lick
189375.923,2.242,abdomen lick
189442.578,1.955,abdomen lick
189509.235,2.005,abdomen lick
189575.896,1.758,abdomen lick
189642.553,1.533,abdomen lick
189709.21,1.161,abdomen lick
189775.871,0.735,abdomen lick
189842.526,0.378,abdomen lick
189909.19,0.069,abdomen lick
189975.845,-0.233,abdomen lick
190042.504,-0.241,abdomen lick
190109.164,-0.743,abdomen lick
190175.819,-0.933,abdomen lick
190242.477,-0.906,abdomen lick
190309.14,-1.008,abdomen lick
190375.796,-0.669,abdomen lick
190442.452,-0.461,abdomen lick
190509.112,-0.156,abdomen lick
190575.772,-0.002,abdomen lick
190642.431,-0.016,abdomen lick
190709.084,0.279,abdomen lick
190775.745,0.595,abdomen lick
190842.401,0.781,hind lick
190909.06,0.863,hind lick
190975.718,1.09,hind lick
191042.377,1.042,hind lick
191109.036,1.165,hind lick
191175.69,1.284,hind lick
191242.351,1.287,hind lick
191309.01,1.531,hind lick
191375.67,1.24,hind lick
191442.328,1.107,hind lick
191508.983,0.976,hind lick
191575.642,0.969,hind lick
191642.298,0.751,hind lick
191708.96,0.706,hind lick
191775.615,0.915,hind lick
191842.272,0.858,hind lick
191908.931,1.02,hind lick
191975.592,0.951,hind lick
192042.249,1.313,hind lick
192108.909,1.565,hind lick
192175.565,1.685,hind lick
192242.225,1.993,hind lick
192308.879,2.041,hind lick
192375.54,2.198,hind lick
192442.198,2.413,hind lick
192508.858,2.391,hind lick
192575.513,2.264,hind lick
192642.174,2.635,hind lick
192708.828,2.541,hind lick
192775.489,2.165,hind lick
192842.145,1.933,hind lick
192908.808,1.792,hind lick
192975.464,1.724,hind lick
193042.122,1.48,hind lick
193108.776,1.466,hind lick
193175.435,1.7,hind lick
193242.098,1.409,hind lick
193308.751,1.514,hind lick
193375.41,1.46,hind lick
193442.072,1.43,hind lick
193508.731,1.586,hind lick
193575.389,1.794,hind lick
193642.044,1.723,hind lick
193708.699,1.922,hind lick
193775.36,2.155,hind lick
193842.017,2.389,hind lick
193908.679,2.482,hind lick
193975.333,2.584,hind lick
194041.994,2.571,hind lick
194108.654,2.464,hind lick
194175.306,2.166,hind lick
194241.965,2.178,hind lick
194308.625,1.928,hind lick
194375.287,1.999,hind lick
194441.944,2.025,hind lick
194508.601,1.72,hind lick
194575.256,1.396,hind lick
194641.914,1.339,hind lick
194708.574,1.027,hind lick
194775.23,0.906,hind lick
194841.889,0.761,hind lick
194908.549,0.594,hind lick
194975.209,0.392,hind lick
195041.865,0.128,hind lick
195108.523,0.293,hind lick
195175.183,0.056,hind lick
195241.841,-0.117,hind lick
195308.494,-0.291,hind lick
195375.155,-0.416,hind lick
195441.812,-0.663,hind lick
195508.468,-0.478,hind lick
195575.127,-0.493,hind lick
195641.788,-0.431,hind lick
195708.449,-0.228,hind lick
195775.102,-0.378,hind lick
195841.761,-0.21,hind lick
195908.423,-0.241,hind lick
195975.077,-0.256,hind lick
196041.736,-0.034,hind lick
196108.396,-0.167,hind lick
196175.054,-0.069,hind lick
196241.709,-0.077,hind lick
196308.367,-0.006,hind lick
196375.025,-0.146,hind lick
196441.689,-0.135,hind lick
196508.342,-0.23,hind lick
196575.005,-0.352,hind lick
196641.663,-0.397,hind lick
196708.317,-0.613,hind lick
196774.976,-0.664,hind lick
196841.633,-0.908,hind lick
196908.289,-1.047,hind lick
196974.95,-1.112,hind lick
197041.612,-1.384,hind lick
197108.263,-1.631,hind lick
197174.923,-1.846,hind lick
197241.581,-1.859,hind lick
197308.242,-1.968,hind lick
197374.899,-2.016,hind lick
197441.558,-2.028,hind lick
197508.218,-2.034,hind lick
197574.874,-1.911,hind lick
197641.528,-1.753,hind lick
197708.187,-1.655,hind lick
197774.85,-1.583,hind lick
197841.508,-1.545,hind lick
197908.164,-1.463,hind lick
197974.818,-1.39,hind lick
198041.483,-1.429,hind lick
198108.14,-1.439,hind lick
198174.794,-1.374,hind lick
198241.455,-1.296,hind lick
198308.109,-1.159,hind lick
198374.768,-1.033,hind lick
198441.427,-1.088,hind lick
198508.084,-1.145,hind lick
198574.744,-1.185,hind lick
198641.403,-1.476,hind lick
198708.059,-1.285,hind lick
198774.72,-1.352,hind lick
198841.375,-1.413,hind lick
198908.035,-1.367,hind lick
198974.693,-1.294,hind lick
199041.349,-1.202,hind lick
199108.007,-1.083,hind lick
199174.669,-0.869,hind lick
199241.327,-0.898,hind lick
199307.983,-0.894,hind lick
199374.641,-0.827,hind lick
199441.297,-0.821,hind lick
199507.957,-0.837,hind lick
199574.615,-0.68,hind lick
199641.272,-0.564,hind lick
199707.935,-0.693,hind lick
199774.594,-0.55,hind lick
199841.249,-0.464,hind lick
199907.91,-0.656,hind lick
199974.566,-0.794,hind lick
200041.226,-0.717,hind lick
200107.88,-0.74,hind lick
200174.537,-0.749,hind lick
200241.193,-0.697,hind lick
200307.851,-0.714,hind lick
200374.515,-0.733,hind lick
200441.168,-0.543,hind lick
200507.827,-0.567,hind lick
200574.485,-0.668,hind lick
200641.142,-0.708,hind lick
200707.804,-0.834,hind lick
200774.457,-0.873,hind lick
200841.116,-0.776,hind lick
200907.772,-0.492,hind lick
200974.429,-0.43,hind lick
201041.091,-0.472,hind lick
201107.747,-0.525,hind lick
201174.408,-0.605,hind lick
201241.065,-0.581,hind lick
201307.724,-0.719,hind lick
201374.381,-0.768,hind lick
201441.04,-0.937,hind lick
201507.694,-0.831,hind lick
201574.356,-0.851,hind lick
201641.014,-0.731,hind lick
201707.668,-0.717,hind lick
201774.328,-0.635,hind lick
201840.986,-0.859,hind lick
201907.645,-0.888,hind lick
201974.303,-1.05,hind lick
202040.956,-0.944,hind lick
202107.618,-0.722,hind lick
202174.275,-0.632,hind lick
202240.931,-0.742,hind lick
202307.588,-0.607,hind lick
202374.248,-0.56,hind lick
202440.904,-0.455,hind lick
202507.565,-0.49,hind lick
202574.223,-0.392,abdomen lick
202640.881,-0.611,abdomen lick
202707.536,-0.646,abdomen lick
202774.198,-0.769,abdomen lick
202840.851,-0.71,abdomen lick
202907.508,-0.853,abdomen lick
202974.166,-0.779,abdomen lick
203040.827,-0.915,abdomen lick
203107.486,-1.263,abdomen lick
203174.143,-1.339,abdomen lick
203240.798,-1.408,abdomen lick
203307.458,-1.509,abdomen lick
203374.113,-1.578,abdomen lick
203440.772,-1.66,abdomen lick
203507.429,-1.741,abdomen lick
203574.092,-1.699,abdomen lick
203640.75,-1.575,abdomen lick
203707.404,-1.704,abdomen lick
203774.066,-1.705,abdomen lick
203840.724,-1.823,abdomen lick
203907.382,-1.777,abdomen lick
203974.038,-1.64,abdomen lick
204040.694,-1.486,abdomen lick
204107.351,-1.353,abdomen lick
204174.01,-1.37,abdomen lick
204240.668,-1.327,abdomen lick
204307.325,-1.45,abdomen lick
204373.982,-1.4,abdomen lick
204440.64,-1.423,abdomen lick
204507.299,-1.557,abdomen lick
204573.96,-1.754,abdomen lick
204640.616,-1.798,abdomen lick
204707.272,-1.745,abdomen lick
204773.934,-1.704,abdomen lick
204840.592,-1.737,abdomen lick
204907.249,-1.762,abdomen lick
204973.906,-1.959,abdomen lick
205040.56,-2.052,abdomen lick
205107.222,-2.021,abdomen lick
205173.878,-1.963,abdomen lick
205240.537,-1.832,abdomen lick
205307.195,-1.818,abdomen lick
205373.851,-1.806,abdomen lick
205440.511,-1.776,abdomen lick
205507.166,-1.43,abdomen lick
205573.826,-1.345,abdomen lick
205640.485,-1.308,abdomen lick
205707.143,-1.086,abdomen lick
205773.797,-1.079,abdomen lick
205840.459,-0.945,abdomen lick
205907.117,-0.918,abdomen lick
205973.774,-0.725,abdomen lick
206040.429,-0.347,abdomen lick
206107.088,-0.177,abdomen lick
206173.747,-0.262,abdomen lick
206240.407,-0.073,abdomen lick
206307.06,0.16,abdomen lick
206373.72,0.515,abdomen lick
206440.376,0.682,hind lick
206507.035,0.755,hind lick
206573.694,0.913,hind lick
206640.354,1.14,hind lick
206707.008,1.237,hind lick
206773.669,1.397,hind lick
206840.324,1.652,hind lick
206906.982,1.876,hind lick
206973.641,1.997,hind lick
